Rk,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards,-9999
54,Rocket Ismail,32,DAL,WR,14,13,93,53,834,15.7,2,30,44.1,80,3.8,59.6,57.0,9.0,0,,IsmaRa00
55,Curtis Martin,28,NYJ,RB,16,16,63,53,320,6.0,0,13,39.7,27,3.3,20.0,84.1,5.1,2,PBAP-2,MartCu00
56,Jay Riemersma,28,BUF,TE,16,15,78,53,590,11.1,3,34,53.8,36,3.3,36.9,67.9,7.6,0,,RiemJa00
57,Bill Schroeder,30,GNB,WR,14,14,93,53,918,17.3,9,42,53.8,67,3.8,65.6,57.0,9.9,1,,SchrBi00
58,Antonio Freeman,29,GNB,WR,16,16,108,52,818,15.7,6,40,44.4,63,3.3,51.1,48.1,7.6,1,,FreeAn00
59,Joey Galloway,30,DAL,WR,16,16,112,52,699,13.4,3,33,39.3,47,3.3,43.7,46.4,6.2,1,,GallJo00
60,Jeff Graham,32,SDG,WR,14,11,110,52,811,15.6,5,41,45.5,61,3.7,57.9,47.3,7.4,1,,GrahJe00
61,Donald Hayes,26,CAR,WR,16,15,105,52,597,11.5,2,33,41.9,48,3.3,37.3,49.5,5.7,1,,HayeDo00
62,Ike Hilliard,25,NYG,WR,14,10,88,52,659,12.7,6,36,46.6,38,3.7,47.1,59.1,7.5,0,,HillIk00
63,Desmond Clark,24,DEN,TE,16,4,76,51,566,11.1,6,0,0.0,39,3.2,35.4,67.1,7.4,3,,ClarDe00
64,Joe Jurevicius,27,NYG,WR,14,9,92,51,706,13.8,3,36,52.2,46,3.6,50.4,55.4,7.7,0,,JureJo00
65,Terance Mathis,34,ATL,WR,16,16,105,51,564,11.1,2,34,40.0,34,3.2,35.3,48.6,5.4,0,,MathTe00
66,David Patten,27,NWE,WR,16,14,94,51,749,14.7,4,34,46.8,91,3.2,46.8,54.3,8.0,1,,PattDa00
67,Muhsin Muhammad,28,CAR,WR,11,11,93,50,585,11.7,1,27,41.9,43,4.5,53.2,53.8,6.3,2,,MuhaMu00
68,Chris Chambers,23,MIA,WR,16,7,90,48,883,18.4,7,35,47.8,74,3.0,55.2,53.3,9.8,2,AP ORoY-3,ChamCh00
69,Marcus Pollard,29,IND,TE,16,16,73,47,739,15.7,8,34,54.8,86,2.9,46.2,64.4,10.1,0,,PollMa00
70,Rod Gardner,24,WAS,WR,16,16,101,46,741,16.1,4,28,38.6,85,2.9,46.3,45.5,7.3,1,,GardRo00
71,Bob Christian,33,ATL,FB,16,8,60,45,392,8.7,2,19,51.7,42,2.8,24.5,75.0,6.5,0,,ChriBo00
72,Dez White,22,CHI,WR,14,6,82,45,428,9.5,0,23,41.5,32,3.2,30.6,54.9,5.2,0,,WhitDe00
73,Shaun Alexander,24,SEA,RB,16,12,59,44,343,7.8,2,15,42.4,28,2.8,21.4,74.6,5.8,4,,AlexSh00
74,Jamel White,24,CLE,RB,16,7,60,44,418,9.5,1,18,43.3,45,2.8,26.1,73.3,7.0,1,,WhitJa00
75,Wesley Walls,35,CAR,TE,14,14,73,43,452,10.5,5,20,47.9,25,3.1,32.3,58.9,6.2,0,PB,WallWe00
76,Todd Pinkston,24,PHI,WR,15,15,84,42,586,14.0,4,22,40.5,62,2.8,39.1,50.0,7.0,0,,PinkTo00
77,Michael Pittman,26,ARI,RB,15,14,66,42,264,6.3,0,10,31.8,27,2.8,17.6,63.6,4.0,5,,PittMi00
78,Travis Taylor,23,BAL,WR,16,13,90,42,560,13.3,3,28,41.1,63,2.6,35.0,46.7,6.2,0,,TaylTr01
79,Garrison Hearst,30,SFO,RB,16,16,55,41,347,8.5,1,15,58.2,60,2.6,21.7,74.5,6.3,1,PBAP CPoY-1,HearGa00
80,Chad Lewis,30,PHI,TE,15,15,68,41,422,10.3,6,20,55.9,33,2.7,28.1,60.3,6.2,2,PB,LewiCh00
81,Frank Sanders,28,ARI,WR,15,13,76,41,618,15.1,2,32,46.1,68,2.7,41.2,53.9,8.1,1,,SandFr00
82,Richie Anderson,30,NYJ,FB,16,15,57,40,252,6.3,2,13,40.4,22,2.5,15.8,70.2,4.4,1,,AndeRi00
83,Eric Johnson,22,SFO,TE,16,14,64,40,362,9.1,3,22,50.0,24,2.5,22.6,62.5,5.7,1,,JohnEr00
84,Ricky Proehl,33,STL,WR,16,2,55,40,563,14.1,5,31,67.3,37,2.5,35.2,72.7,10.2,0,,ProeRi00
85,Lamont Warren,28,DET,RB,16,3,60,40,336,8.4,1,15,43.3,36,2.5,21.0,66.7,5.6,1,,WarrLa00
86,Greg Comella,26,NYG,FB,16,13,55,39,253,6.5,1,11,45.5,26,2.4,15.8,70.9,4.6,2,,ComeGr00
87,Az-Zahir Hakim,24,STL,WR,16,1,53,39,374,9.6,3,21,54.7,33,2.4,23.4,73.6,7.1,8,,HakiAz00
88,Koren Robinson,21,SEA,WR,16,13,78,39,536,13.7,1,26,42.3,42,2.4,33.5,50.0,6.9,2,,RobiKo00
89,Ernie Conwell,29,STL,TE,16,14,52,38,431,11.3,4,19,61.5,47,2.4,26.9,73.1,8.3,2,AP-2,ConwEr00
90,Isaac Byrd,27,CAR,WR,15,5,71,37,492,13.3,1,26,42.3,42,2.5,32.8,52.1,6.9,0,,ByrdIs00
91,Eddie George,28,TEN,RB,16,16,51,37,279,7.5,0,11,54.9,25,2.3,17.4,72.5,5.5,8,,GeorEd00
92,Shawn Jefferson,32,ATL,WR,16,6,65,37,539,14.6,2,27,50.8,48,2.3,33.7,56.9,8.3,0,,JeffSh00
93,Tony Martin,36,ATL,WR,11,9,77,37,548,14.8,3,29,40.3,63,3.4,49.8,48.1,7.1,0,,MartTo00
94,David Sloan,29,DET,TE,15,15,69,37,409,11.1,7,24,49.3,27,2.5,27.3,53.6,5.9,0,,SloaDa00
95,Anthony Becht,24,NYJ,TE,16,15,53,36,321,8.9,5,19,52.8,24,2.3,20.1,67.9,6.1,0,,BechAn00
96,Kyle Brady,29,JAX,TE,16,16,63,36,386,10.7,2,20,47.6,20,2.3,24.1,57.1,6.1,0,,BradKy00
97,Bubba Franks,23,GNB,TE,16,14,49,36,322,8.9,9,22,59.2,31,2.3,20.1,73.5,6.6,0,PB,FranBu00
98,Jacquez Green,25,TAM,WR,12,10,59,36,402,11.2,1,25,54.2,35,3.0,33.5,61.0,6.8,0,,GreeJa00
99,Mike Alstott,28,TAM,FB,16,16,50,35,231,6.6,1,9,46.0,19,2.2,14.4,70.0,4.6,2,PB,AlstMi00
100,Freddie Jones,27,SDG,TE,14,9,60,35,388,11.1,4,23,45.0,34,2.5,27.7,58.3,6.5,0,,JoneFr00
101,Dave Moore,32,TAM,TE,16,16,53,35,285,8.1,4,18,54.7,29,2.2,17.8,66.0,5.4,0,,MoorDa00
102,Dwayne Carswell,29,DEN,TE,16,16,56,34,299,8.8,4,18,46.4,25,2.1,18.7,60.7,5.3,0,PB,CarsDw00
103,Corey Dillon,27,CIN,RB,16,16,61,34,228,6.7,3,13,32.8,17,2.1,14.3,55.7,3.7,5,PB,DillCo00
104,Dominic Rhodes,22,IND,RB,15,10,55,34,224,6.6,0,13,32.7,19,2.3,14.9,61.8,4.1,6,AP ORoY-5,RhodDo00
105,David Terrell,22,CHI,WR,16,6,63,34,415,12.2,4,20,39.7,62,2.1,25.9,54.0,6.6,0,,TerrDa00
106,Terrence Wilkins,26,IND,WR,11,4,56,34,332,9.8,0,19,42.9,28,3.1,30.2,60.7,5.9,1,,WilkTe00
107,Snoop Minnis,24,KAN,WR,13,11,67,33,511,15.5,1,24,38.8,56,2.5,39.3,49.3,7.6,0,,MinnMa00
108,Roland Williams,26,OAK,TE,16,15,53,33,298,9.0,3,12,43.4,49,2.1,18.6,62.3,5.6,0,,WillRo01
109,Ken Dilger,30,IND,TE,16,16,54,32,343,10.7,1,16,44.4,44,2.0,21.4,59.3,6.4,2,PB,DilgKe00
110,MarTay Jenkins,26,ARI,WR,13,3,54,32,518,16.2,3,25,53.7,53,2.5,39.8,59.3,9.6,5,,JenkMa00
111,Corey Bradford,26,GNB,WR,16,6,58,31,526,17.0,2,24,46.6,56,1.9,32.9,53.4,9.1,1,,BradCo00
112,Eddie Kennison,28,2TM,WR,13,7,50,31,491,15.8,1,17,54.0,65,2.4,37.8,62.0,9.8,1,,KennEd00
112,Eddie Kennison,28,DEN,WR,8,6,28,15,169,11.3,1,6,46.4,36,1.9,21.1,53.6,6.0,0,,KennEd00
112,Eddie Kennison,28,KAN,WR,5,1,22,16,322,20.1,0,11,63.6,65,3.2,64.4,72.7,14.6,1,,KennEd00
113,James Allen,26,CHI,RB,16,7,43,30,203,6.8,1,8,44.2,34,1.9,12.7,69.8,4.7,1,,AlleJa00
114,Kevin Faulk,25,NWE,RB,15,1,36,30,189,6.3,2,9,50.0,28,2.0,12.6,83.3,5.3,2,,FaulKe00
115,Quincy Morgan,24,CLE,WR,16,9,72,30,432,14.4,2,16,29.2,78,1.9,27.0,41.7,6.0,3,,MorgQu00
116,Tony Richardson,30,KAN,FB,14,8,40,30,265,8.8,0,12,50.0,47,2.1,18.9,75.0,6.6,0,,RichTo00
117,Lamar Smith,31,MIA,RB,16,16,35,30,234,7.8,2,8,51.4,65,1.9,14.6,85.7,6.7,6,,SmitLa00
118,Michael Bennett,23,MIN,RB,13,13,38,29,226,7.8,1,9,50.0,80,2.2,17.4,76.3,5.9,0,,BennMi00
119,Bobby Engram,28,SEA,WR,16,4,51,29,400,13.8,0,24,51.0,31,1.8,25.0,56.9,7.8,0,,EngrBo00
120,Travis Minor,22,MIA,RB,16,0,37,29,263,9.1,1,12,48.6,29,1.8,16.4,78.4,7.1,0,,MinoTr00
121,Stephen Davis,27,WAS,RB,16,16,37,28,205,7.3,0,8,43.2,29,1.8,12.8,75.7,5.5,6,,DaviSt00
122,Ron Dugans,24,CIN,WR,16,3,45,28,251,9.0,2,15,46.7,31,1.8,15.7,62.2,5.6,0,,DugaRo00
123,Chad Johnson,23,CIN,WR,12,3,60,28,329,11.8,1,22,45.0,28,2.3,27.4,46.7,5.5,0,,JohnCh01
124,Tai Streets,24,SFO,WR,16,3,52,28,345,12.3,1,20,42.3,52,1.8,21.6,53.8,6.6,0,,StreTa00
125,Derrick Alexander,30,KAN,WR,13,11,68,27,470,17.4,3,22,38.2,46,2.1,36.2,39.7,6.9,0,,AlexDe00
126,Jake Reed,34,MIN,WR,16,0,53,27,309,11.4,1,15,41.5,27,1.7,19.3,50.9,5.8,0,,ReedJa00
127,Reggie Wayne,23,IND,WR,13,9,49,27,345,12.8,0,19,44.9,43,2.1,26.5,55.1,7.0,0,,WaynRe00
128,Brad Hoover,25,CAR,FB,16,7,47,26,185,7.1,0,6,44.7,19,1.6,11.6,55.3,3.9,1,,HoovBr00
129,Alge Crumpler,24,ATL,TE,16,12,41,25,330,13.2,3,10,41.5,57,1.6,20.6,61.0,8.0,1,,CrumAl00
130,Tim Dwight,26,SDG,WR,10,2,50,25,406,16.2,0,22,44.0,78,2.5,40.6,50.0,8.1,1,,DwigTi00
131,Marc Edwards,27,NWE,FB,16,13,39,25,166,6.6,2,11,35.9,17,1.6,10.4,64.1,4.3,3,,EdwaMa00
132,Erron Kinney,24,TEN,TE,13,12,42,25,263,10.5,1,15,52.4,24,1.9,20.2,59.5,6.3,0,,KinnEr00
133,Tywan Mitchell,26,ARI,WR,16,4,40,25,196,7.8,2,11,30.0,24,1.6,12.3,62.5,4.9,0,,MitcTy00
134,Obafemi Ayanbadejo,26,BAL,FB,16,5,33,24,121,5.0,1,7,42.4,18,1.5,7.6,72.7,3.7,1,,AyanOb00
135,Drew Bennett,23,TEN,WR,14,1,46,24,329,13.7,1,19,50.0,50,1.7,23.5,52.2,7.2,0,,BennDr00
136,Edgerrin James,23,IND,RB,6,6,29,24,193,8.0,0,9,51.7,27,4.0,32.2,82.8,6.7,3,,JameEd00
137,Jim Kleinsasser,24,MIN,FB,11,11,28,24,184,7.7,0,8,57.1,18,2.2,16.7,85.7,6.6,2,,KleiJi00
138,Dorsey Levens,31,GNB,RB,15,1,35,24,159,6.6,1,7,31.4,19,1.6,10.6,68.6,4.5,0,,LeveDo00
139,Cecil Martin,26,PHI,FB,16,15,34,24,124,5.2,2,5,38.2,17,1.5,7.8,70.6,3.6,0,,MartCe00
140,Jerome Pathon,26,IND,WR,4,3,32,24,330,13.8,2,11,59.4,60,6.0,82.5,75.0,10.3,0,,PathJe00
141,Bobby Shaw,26,PIT,WR,16,0,44,24,409,17.0,2,19,50.0,90,1.5,25.6,54.5,9.3,1,,ShawBo00
142,Brandon Stokley,25,BAL,WR,16,5,46,24,344,14.3,2,16,43.5,46,1.5,21.5,52.2,7.5,1,,StokBr00
143,Karl Williams,30,TAM,WR,15,3,41,24,314,13.1,1,15,48.8,42,1.6,20.9,58.5,7.7,3,,WillKa00
144,Brian Finneran,25,ATL,WR,16,1,41,23,491,21.3,3,18,51.2,52,1.4,30.7,56.1,12.0,0,,FinnBr00
145,Terrell Fletcher,28,SDG,RB,13,0,29,23,184,8.0,0,10,44.8,27,1.8,14.2,79.3,6.3,1,,FletTe00
146,Chris Hetherington,29,CAR,FB,16,1,35,23,124,5.4,0,1,22.9,15,1.4,7.8,65.7,3.5,0,,HethCh00
147,Stacey Mack,26,JAX,RB,16,11,34,23,165,7.2,1,6,44.1,25,1.4,10.3,67.6,4.9,3,,MackSt00
148,Marcus Robinson,26,CHI,WR,5,4,42,23,269,11.7,2,11,47.6,34,4.6,53.8,54.8,6.4,0,,RobiMa00
149,James Stewart,30,DET,RB,11,10,26,23,242,10.5,1,9,50.0,56,2.1,22.0,88.5,9.3,0,,StewJa00
150,Moe Williams,27,BAL,RB,15,2,35,23,210,9.1,0,13,42.9,46,1.5,14.0,65.7,6.0,1,,WillMo00
151,Kevan Barlow,22,SFO,RB,15,0,28,22,247,11.2,1,10,57.1,61,1.5,16.5,78.6,8.8,1,,BarlKe00
152,Fred Baxter,30,CHI,TE,14,14,44,22,148,6.7,2,10,36.4,19,1.6,10.6,50.0,3.4,0,,BaxtFr00
153,Germane Crowell,25,DET,WR,5,4,38,22,289,13.1,2,14,52.6,46,4.4,57.8,57.9,7.6,1,,CrowGe00
154,JaJuan Dawson,24,CLE,WR,14,0,34,22,281,12.8,1,11,44.1,44,1.6,20.1,64.7,8.3,0,,DawsJa00
155,Larry Foster,25,DET,WR,13,5,47,22,283,12.9,0,16,40.4,36,1.7,21.8,46.8,6.0,1,,FostLa00
156,Travis Henry,23,BUF,RB,13,12,27,22,179,8.1,0,6,37.0,40,1.7,13.8,81.5,6.6,5,,HenrTr00
157,Kevin Lockett,27,WAS,WR,16,0,41,22,293,13.3,0,16,48.8,34,1.4,18.3,53.7,7.1,1,,LockKe00
158,Anthony Thomas,24,CHI,RB,14,10,30,22,178,8.1,0,9,46.7,23,1.6,12.7,73.3,5.9,0,AP ORoY-1,ThomAn01
159,Christian Fauria,30,SEA,TE,16,11,40,21,188,9.0,1,11,47.5,30,1.3,11.8,52.5,4.7,2,,FaurCh00
160,William Henderson,30,GNB,FB,16,8,28,21,193,9.2,0,8,53.6,26,1.3,12.1,75.0,6.9,0,,HendWi00
161,T.J. Houshmandzadeh,24,CIN,WR,12,1,42,21,228,10.9,0,14,45.2,23,1.8,19.0,50.0,5.4,3,,HousTJ00
162,Richard Huntley,29,CAR,RB,14,9,32,21,101,4.8,1,3,25.0,23,1.5,7.2,65.6,3.2,3,,HuntRi00
163,Thomas Jones,23,ARI,RB,16,2,24,21,151,7.2,0,6,45.8,18,1.3,9.4,87.5,6.3,2,,JoneTh00
164,Freddie Mitchell,23,PHI,WR,15,1,43,21,283,13.5,1,16,44.2,29,1.4,18.9,48.8,6.6,0,,MitcFr00
165,Dedric Ward,27,MIA,WR,13,1,40,21,209,10.0,0,14,42.5,20,1.6,16.1,52.5,5.2,1,,WardDe00
166,Robert Wilson,27,NOR,WR,15,1,38,21,277,13.2,0,14,50.0,44,1.4,18.5,55.3,7.3,0,,WilsRo01
167,Bert Emanuel,31,2TM,WR,8,5,45,21,246,11.7,0,14,37.8,29,2.6,30.8,46.7,5.5,0,,EmanBe00
167,Bert Emanuel,31,NWE,WR,2,1,11,4,25,6.3,0,2,27.3,16,2.0,12.5,36.4,2.3,0,,EmanBe00
167,Bert Emanuel,31,DET,WR,6,4,34,17,221,13.0,0,12,41.2,29,2.8,36.8,50.0,6.5,0,,EmanBe00
168,Brandon Bennett,28,CIN,RB,16,1,26,20,150,7.5,0,8,50.0,15,1.3,9.4,76.9,5.8,1,,BennBr00
169,Sean Dawkins,30,JAX,WR,16,3,49,20,234,11.7,0,11,30.6,28,1.3,14.6,40.8,4.8,1,,DawkSe00
170,Boo Williams,22,NOR,TE,11,4,42,20,202,10.1,3,12,38.1,26,1.8,18.4,47.6,4.8,0,,WillBo00
171,Troy Edwards,24,PIT,WR,16,0,35,19,283,14.9,0,12,37.1,57,1.2,17.7,54.3,8.1,1,,EdwaTr00
172,Lorenzo Neal,31,CIN,FB,16,10,27,19,101,5.3,1,4,40.7,12,1.2,6.3,70.4,3.7,0,,NealLo00
173,Jerry Porter,23,OAK,WR,15,1,37,19,220,11.6,0,14,45.9,21,1.3,14.7,51.4,5.9,0,,PortJe00
174,Jon Ritchie,27,OAK,FB,15,10,27,19,154,8.1,2,5,37.0,17,1.3,10.3,70.4,5.7,0,,RitcJo00
175,Antowain Smith,29,NWE,RB,16,15,28,19,192,10.1,1,6,35.7,41,1.2,12.0,67.9,6.9,4,,SmitAn00
176,Maurice Smith,25,ATL,RB,16,12,27,19,230,12.1,1,7,48.1,79,1.2,14.4,70.4,8.5,1,,SmitMa00
177,Chris Thomas,30,KAN,WR,10,5,38,19,247,13.0,1,14,47.4,28,1.9,24.7,50.0,6.5,0,,ThomCh00
178,Zeron Flemister,25,WAS,TE,16,1,29,18,196,10.9,2,13,51.7,33,1.1,12.3,62.1,6.8,0,,FlemZe00
179,Elvis Joseph,23,JAX,RB,14,3,24,18,183,10.2,2,8,45.8,29,1.3,13.1,75.0,7.6,2,,JoseEl00
180,Dennis Northcutt,24,CLE,WR,11,7,35,18,211,11.7,0,7,37.1,26,1.6,19.2,51.4,6.0,3,,NortDe00
181,Mikhael Ricks,27,KAN,TE,16,0,30,18,252,14.0,1,12,53.3,40,1.1,15.8,60.0,8.4,0,,RickMi00
182,Jed Weaver,25,MIA,TE,16,7,25,18,215,11.9,2,10,72.0,27,1.1,13.4,72.0,8.6,1,,WeavJe00
183,Terry Allen,33,BAL,RB,11,8,20,17,68,4.0,0,1,35.0,11,1.5,6.2,85.0,3.4,1,,AlleTe00
184,Trung Canidate,24,STL,RB,16,2,23,17,154,9.1,0,7,43.5,29,1.1,9.6,73.9,6.7,3,,CaniTr00
185,Jameel Cook,22,TAM,FB,16,3,23,17,89,5.2,0,2,39.1,16,1.1,5.6,73.9,3.9,0,,CookJa00
186,O.J. Santiago,27,CLE,TE,14,12,27,17,153,9.0,2,7,40.7,27,1.2,10.9,63.0,5.7,0,,SantO.00
187,Emmitt Smith,32,DAL,RB,14,14,21,17,116,6.8,0,6,57.1,22,1.2,8.3,81.0,5.5,1,,SmitEm00
188,Mack Strong,30,SEA,FB,16,13,29,17,141,8.3,0,3,37.9,35,1.1,8.8,58.6,4.9,0,,StroMa00
189,Fred Beasley,27,SFO,FB,15,12,28,16,99,6.2,0,6,39.3,15,1.1,6.6,57.1,3.5,1,,BeasFr00
190,Doug Chapman,24,MIN,RB,16,3,19,16,135,8.4,1,3,42.1,38,1.0,8.4,84.2,7.1,1,,ChapDo00
191,Chris Fuamatu-Ma'afala,24,PIT,RB,16,5,20,16,127,7.9,1,3,35.0,54,1.0,7.9,80.0,6.4,0,,FuamCh00
192,Todd Heap,21,BAL,TE,12,6,23,16,206,12.9,1,11,60.9,24,1.3,17.2,69.6,9.0,1,,HeapTo00
193,Reggie Kelly,24,ATL,TE,14,13,29,16,142,8.9,0,6,51.7,25,1.1,10.1,55.2,4.9,0,,KellRe00
