Rk,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards,-9999
23,Todd Heap,26,BAL,TE,16,16,116,73,765,10.5,6,40,51.7,30,4.6,47.8,62.9,6.6,0,,HeapTo00
24,Antonio Gates,26,SDG,TE,16,16,120,71,924,13.0,9,49,52.5,57,4.4,57.8,59.2,7.7,0,PBAP-1,GateAn00
25,Marques Colston,23,NOR,WR,14,12,115,70,1038,14.8,8,51,56.5,86,5.0,74.1,60.9,9.0,0,AP ORoY-2,ColsMa00
26,Terry Glenn,32,DAL,WR,15,14,111,70,1047,15.0,6,47,55.9,54,4.7,69.8,63.1,9.4,0,,GlenTe00
27,Keyshawn Johnson,34,CAR,WR,16,16,128,70,815,11.6,4,42,51.6,40,4.4,50.9,54.7,6.4,1,,JohnKe00
28,Larry Fitzgerald,23,ARI,WR,13,13,111,69,946,13.7,6,52,59.5,57,5.3,72.8,62.2,8.5,0,,FitzLa00
29,Javon Walker,28,DEN,WR,16,16,126,69,1084,15.7,8,53,49.2,83,4.3,67.8,54.8,8.6,0,AP CPoY-6,WalkJa00
30,Derrick Mason,32,BAL,WR,16,15,112,68,750,11.0,2,45,51.8,38,4.3,46.9,60.7,6.7,1,,MasoDe00
31,Mark Clayton,24,BAL,WR,16,12,113,67,939,14.0,5,42,45.1,87,4.2,58.7,59.3,8.3,0,,ClayMa01
32,Wes Welker,25,MIA,WR,16,2,100,67,687,10.3,1,33,51.0,38,4.2,42.9,67.0,6.9,3,,WelkWe00
33,Jeremy Shockey,26,NYG,TE,15,15,115,66,623,9.4,7,37,50.4,25,4.4,41.5,57.4,5.4,0,PB,ShocJe00
34,Jason Witten,24,DAL,TE,16,15,90,64,754,11.8,1,37,58.9,42,4.0,47.1,71.1,8.4,0,PB,WittJa00
35,Plaxico Burress,29,NYG,WR,15,15,116,63,988,15.7,10,43,47.4,55,4.2,65.9,54.3,8.5,2,,BurrPl00
36,Darrell Jackson,28,SEA,WR,13,13,112,63,956,15.2,10,44,46.4,72,4.8,73.5,56.3,8.5,1,,JackDa00
37,Ronald Curry,27,OAK,WR,16,4,89,62,727,11.7,1,40,57.3,39,3.9,45.4,69.7,8.2,0,,CurrRo01
38,Joey Galloway,35,TAM,WR,16,14,143,62,1057,17.0,7,44,39.9,64,3.9,66.1,43.4,7.4,0,,GallJo00
39,Randy McMichael,27,MIA,TE,16,16,96,62,640,10.3,3,37,53.1,24,3.9,40.0,64.6,6.7,0,,McMiRa01
40,Reche Caldwell,27,NWE,WR,16,14,102,61,760,12.5,4,41,50.0,62,3.8,47.5,59.8,7.5,2,,CaldRe00
41,Braylon Edwards,23,CLE,WR,16,15,125,61,884,14.5,6,38,40.0,75,3.8,55.3,48.8,7.1,0,,EdwaBr00
42,Frank Gore,23,SFO,RB,16,16,86,61,485,8.0,1,23,48.8,39,3.8,30.3,70.9,5.6,6,PBAP-2,GoreFr00
43,Kevin Jones,24,DET,RB,12,12,78,61,520,8.5,2,26,59.0,26,5.1,43.3,78.2,6.7,5,,JoneKe02
44,Muhsin Muhammad,33,CHI,WR,16,16,117,60,863,14.4,5,45,47.9,40,3.8,53.9,51.3,7.4,1,,MuhaMu00
45,Arnaz Battle,26,SFO,WR,16,15,85,59,686,11.6,3,36,56.5,56,3.7,42.9,69.4,8.1,2,,BattAr00
46,Chris Chambers,28,MIA,WR,16,16,154,59,677,11.5,4,36,31.8,46,3.7,42.3,38.3,4.4,0,,ChamCh00
47,Tiki Barber,31,NYG,RB,16,16,75,58,465,8.0,0,24,53.3,28,3.6,29.1,77.3,6.2,3,PB,BarbTi00
48,Chris Cooley,24,WAS,TE,16,16,95,57,734,12.9,6,33,49.5,66,3.6,45.9,60.0,7.7,0,,CoolCh00
49,Eric Moulds,33,HOU,WR,16,16,78,57,557,9.8,1,32,56.4,29,3.6,34.8,73.1,7.1,1,,MoulEr00
50,Travis Taylor,28,MIN,WR,16,16,87,57,651,11.4,3,29,49.4,36,3.6,40.7,65.5,7.5,2,,TaylTr01
51,Alge Crumpler,29,ATL,TE,16,16,103,56,780,13.9,8,37,46.6,46,3.5,48.8,54.4,7.6,0,PB,CrumAl00
52,LaDainian Tomlinson,27,SDG,RB,16,16,80,56,508,9.1,3,23,48.8,51,3.5,31.8,70.0,6.4,2,PBAP-1AP MVP-1AP OPoY-1,TomlLa00
53,Marty Booker,30,MIA,WR,14,13,90,55,747,13.6,6,36,50.0,52,3.9,53.4,61.1,8.3,0,,BookMa00
54,Santana Moss,27,WAS,WR,14,14,101,55,790,14.4,6,36,48.5,68,3.9,56.4,54.5,7.8,2,,MossSa00
55,Ladell Betts,27,WAS,RB,16,9,64,53,445,8.4,1,22,43.8,34,3.3,27.8,82.8,7.0,6,,BettLa00
56,Deion Branch,27,SEA,WR,14,13,101,53,725,13.7,4,40,45.5,38,3.8,51.8,52.5,7.2,0,,BranDe00
57,Eddie Kennison,33,KAN,WR,16,16,101,53,860,16.2,5,41,46.5,51,3.3,53.8,52.5,8.5,0,,KennEd00
58,Rod Smith,36,DEN,WR,16,16,94,52,512,9.8,3,34,47.9,20,3.3,32.0,55.3,5.4,2,,SmitRo01
59,Reggie Williams,23,JAX,WR,16,14,91,52,616,11.8,4,28,46.2,48,3.3,38.5,57.1,6.8,1,,WillRe00
60,Bernard Berrian,26,CHI,WR,15,14,102,51,775,15.2,6,32,38.2,62,3.4,51.7,50.0,7.6,2,,BerrBe00
61,L.J. Smith,26,PHI,TE,16,15,75,50,611,12.2,5,29,56.0,65,3.1,38.2,66.7,8.1,0,,SmitL.00
62,Santonio Holmes,22,PIT,WR,16,4,86,49,824,16.8,2,40,55.8,67,3.1,51.5,57.0,9.6,5,,HolmSa00
63,Peerless Price,30,BUF,WR,16,15,78,49,402,8.2,3,20,44.9,25,3.1,25.1,62.8,5.2,1,,PricPe00
64,Ben Watson,26,NWE,TE,13,13,91,49,643,13.1,3,32,48.4,40,3.8,49.5,53.8,7.1,3,,WatsBe00
65,Eric Parker,27,SDG,WR,15,12,70,48,659,13.7,0,35,60.0,38,3.2,43.9,68.6,9.4,0,,ParkEr00
66,Michael Pittman,31,TAM,RB,16,3,76,47,405,8.6,0,16,40.8,25,2.9,25.3,61.8,5.3,2,,PittMi00
67,Drew Bennett,28,TEN,WR,16,15,98,46,737,16.0,3,36,41.8,39,2.9,46.1,46.9,7.5,2,,BennDr00
68,Reggie Brown,25,PHI,WR,16,15,88,46,816,17.7,8,34,52.3,60,2.9,51.0,52.3,9.3,0,,BrowRe01
69,Ahman Green,29,GNB,RB,14,14,63,46,373,8.1,1,14,42.9,20,3.3,26.6,73.0,5.9,4,,GreeAh00
70,Maurice Jones-Drew,21,JAX,RB,16,1,62,46,436,9.5,2,17,43.5,51,2.9,27.3,74.2,7.0,1,AP ORoY-2,DrewMa00
71,Mewelde Moore,24,MIN,RB,16,0,62,46,468,10.2,1,15,29.0,50,2.9,29.3,74.2,7.5,3,,MoorMe00
72,Jermaine Wiggins,31,MIN,TE,16,3,67,46,386,8.4,1,20,53.7,24,2.9,24.1,68.7,5.8,1,,WiggJe00
73,Desmond Clark,29,CHI,TE,16,16,80,45,626,13.9,6,35,52.5,33,2.8,39.1,56.3,7.8,0,,ClarDe00
74,D.J. Hackett,25,SEA,WR,14,5,66,45,610,13.6,4,33,65.2,47,3.2,43.6,68.2,9.2,0,,HackD.00
75,Greg Jennings,23,GNB,WR,14,11,104,45,632,14.0,3,29,38.5,75,3.2,45.1,43.3,6.1,1,,JennGr00
76,Troy Brown,35,NWE,WR,16,9,75,43,384,8.9,4,28,50.7,23,2.7,24.0,57.3,5.1,0,,BrowTr00
77,Kevin Faulk,30,NWE,RB,15,1,56,43,356,8.3,2,15,50.0,43,2.9,23.7,76.8,6.4,2,,FaulKe00
78,Randy Moss,29,OAK,WR,13,13,96,42,553,13.2,3,27,42.7,51,3.2,42.5,43.8,5.8,0,,MossRa00
79,Chester Taylor,27,MIN,RB,15,15,51,42,288,6.9,0,17,51.0,24,2.8,19.2,82.4,5.6,5,,TaylCh01
80,Larry Johnson,27,KAN,RB,16,16,66,41,410,10.0,2,21,37.9,78,2.6,25.6,62.1,6.2,2,PBAP-1,JohnLa00
81,Matt Jones,23,JAX,WR,14,4,76,41,643,15.7,4,33,47.4,49,2.9,45.9,53.9,8.5,1,,JoneMa00
82,Samie Parker,25,KAN,WR,16,15,68,41,561,13.7,1,32,54.4,43,2.6,35.1,60.3,8.3,0,,ParkSa00
83,Joseph Addai,23,IND,RB,16,0,50,40,325,8.1,1,20,62.0,21,2.5,20.3,80.0,6.5,2,,AddaJo00
84,Antonio Bryant,25,SFO,WR,14,13,91,40,733,18.3,3,29,37.4,72,2.9,52.4,44.0,8.1,0,,BryaAn00
85,Kevin Curtis,28,STL,WR,16,1,57,40,479,12.0,4,26,59.6,42,2.5,29.9,70.2,8.4,1,,CurtKe00
86,Bryant Johnson,25,ARI,WR,16,8,74,40,740,18.5,4,30,45.9,58,2.5,46.3,54.1,10.0,1,,JohnBr02
87,Joe Jurevicius,32,CLE,WR,13,8,65,40,495,12.4,3,31,55.4,52,3.1,38.1,61.5,7.6,0,,JureJo00
88,Michael Jenkins,24,ATL,WR,16,16,83,39,436,11.2,7,22,38.6,34,2.4,27.3,47.0,5.3,0,,JenkMi00
89,George Wrighster,25,JAX,TE,16,10,63,39,353,9.1,3,23,44.4,23,2.4,22.1,61.9,5.6,0,,WrigGe00
90,Edgerrin James,28,ARI,RB,16,16,61,38,217,5.7,0,10,39.3,14,2.4,13.6,62.3,3.6,3,,JameEd00
91,Donte' Stallworth,26,PHI,WR,12,11,70,38,725,19.1,5,30,52.9,84,3.2,60.4,54.3,10.4,0,,StalDo00
92,Joe Horn,34,NOR,WR,10,9,61,37,679,18.4,4,28,60.7,72,3.7,67.9,60.7,11.1,0,,HornJo00
93,Ben Utecht,25,IND,TE,15,15,53,37,377,10.2,0,18,62.3,26,2.5,25.1,69.8,7.1,1,,UtecBe00
94,Troy Williamson,23,MIN,WR,14,11,76,37,455,12.3,0,22,40.8,46,2.6,32.5,48.7,6.0,0,,WillTr01
95,Cedrick Wilson,28,PIT,WR,15,12,69,37,504,13.6,1,25,49.3,38,2.5,33.6,53.6,7.3,2,,WilsCe00
96,Patrick Crayton,27,DAL,WR,16,7,48,36,516,14.3,4,28,62.5,53,2.3,32.3,75.0,10.8,1,,CrayPa00
97,Steve Heiden,30,CLE,TE,16,6,46,36,249,6.9,2,9,56.5,13,2.3,15.6,78.3,5.4,0,,HeidSt00
98,Chris Henry,23,CIN,WR,13,4,75,36,605,16.8,9,26,42.7,71,2.8,46.5,48.0,8.1,0,,HenrCh00
99,Thomas Jones,28,CHI,RB,16,16,47,36,154,4.3,0,6,31.9,21,2.3,9.6,76.6,3.3,1,,JoneTh00
100,Keenan McCardell,36,SDG,WR,14,11,51,36,437,12.1,0,24,62.7,28,2.6,31.2,70.6,8.6,2,,McCaKe00
101,Dominic Rhodes,27,IND,RB,16,16,47,36,251,7.0,0,9,53.2,27,2.3,15.7,76.6,5.3,3,,RhodDo00
102,Ernest Wilford,27,JAX,WR,16,12,74,36,524,14.6,2,27,41.9,41,2.3,32.8,48.6,7.1,1,,WilfEr00
103,Alex Smith,24,TAM,TE,14,7,53,35,250,7.1,3,12,39.6,27,2.5,17.9,66.0,4.7,1,,SmitAl02
104,Nate Washington,23,PIT,WR,16,2,69,35,624,17.8,4,28,46.4,49,2.2,39.0,50.7,9.0,0,,WashNa00
105,Owen Daniels,24,HOU,TE,14,12,51,34,352,10.4,5,21,60.8,33,2.4,25.1,66.7,6.9,0,,DaniOw00
106,Ike Hilliard,30,TAM,WR,16,0,55,34,339,10.0,2,19,41.8,44,2.1,21.2,61.8,6.2,3,,HillIk00
107,Eric Johnson,27,SFO,TE,13,9,49,34,292,8.6,2,15,42.9,26,2.6,22.5,69.4,6.0,0,,JohnEr00
108,Heath Miller,24,PIT,TE,16,16,55,34,393,11.6,5,21,49.1,87,2.1,24.6,61.8,7.1,0,,MillHe00
109,Josh Reed,26,BUF,WR,13,1,48,34,410,12.1,2,21,45.8,52,2.6,31.5,70.8,8.5,0,,ReedJo01
110,Ronnie Brown,25,MIA,RB,13,12,38,33,276,8.4,0,12,52.6,24,2.5,21.2,86.8,7.3,4,,BrowRo05
111,Michael Clayton,24,TAM,WR,12,9,65,33,356,10.8,1,22,41.5,27,2.8,29.7,50.8,5.5,2,,ClayMi00
112,Wali Lundy,23,HOU,RB,14,8,39,33,204,6.2,0,7,38.5,15,2.4,14.6,84.6,5.2,1,,LundWa00
113,Bobby Wade,25,TEN,WR,16,2,58,33,461,14.0,2,22,50.0,25,2.1,28.8,56.9,7.9,2,,WadeBo00
114,DeAngelo Williams,23,CAR,RB,13,2,36,33,313,9.5,1,11,52.8,41,2.5,24.1,91.7,8.7,1,,WillDe02
115,DeShaun Foster,26,CAR,RB,14,14,46,32,159,5.0,0,3,26.1,14,2.3,11.4,69.6,3.5,4,,FostDe00
116,Devery Henderson,24,NOR,WR,13,7,54,32,745,23.3,5,28,53.7,76,2.5,57.3,59.3,13.8,0,,HendDe00
117,Antwaan Randle El,27,WAS,WR,16,16,63,32,351,11.0,3,20,46.0,34,2.0,21.9,50.8,5.6,2,,RandAn00
118,Amani Toomer,32,NYG,WR,8,8,43,32,360,11.3,3,22,69.8,44,4.0,45.0,74.4,8.4,0,,ToomAm00
119,Chris Baker,27,NYJ,TE,16,14,45,31,300,9.7,4,18,57.8,28,1.9,18.8,68.9,6.7,0,,BakeCh00
120,Willie Parker,26,PIT,RB,16,16,42,31,222,7.2,3,12,35.7,25,1.9,13.9,73.8,5.3,7,PB,ParkWi00
121,Dallas Clark,27,IND,TE,12,12,57,30,367,12.2,4,22,50.9,40,2.5,30.6,52.6,6.4,0,,ClarDa00
122,Deuce McAllister,28,NOR,RB,15,13,36,30,198,6.6,0,9,50.0,24,2.0,13.2,83.3,5.5,3,AP CPoY-6,McAlDe00
123,Roddy White,25,ATL,WR,16,5,65,30,506,16.9,0,18,36.9,55,1.9,31.6,46.2,7.8,1,,WhitRo00
124,Cadillac Williams,24,TAM,RB,14,14,44,30,196,6.5,0,4,50.0,21,2.1,14.0,68.2,4.5,3,,WillCa02
125,Doug Gabriel,26,2TM,WR,15,5,54,30,428,14.3,3,18,51.9,45,2.0,28.5,55.6,7.9,1,,GabrDo00
125,Doug Gabriel,26,OAK,WR,3,0,7,5,84,16.8,0,5,71.4,28,1.7,28.0,71.4,12.0,0,,GabrDo00
125,Doug Gabriel,26,NWE,WR,12,5,47,25,344,13.8,3,13,48.9,45,2.1,28.7,53.2,7.3,1,,GabrDo00
126,Noah Herron,24,GNB,RB,16,0,35,29,211,7.3,2,12,51.4,16,1.8,13.2,82.9,6.0,2,,HerrNo00
127,Marcus Robinson,31,MIN,WR,10,3,58,29,381,13.1,4,20,43.1,40,2.9,38.1,50.0,6.6,2,,RobiMa00
128,Bo Scaife,25,TEN,TE,14,12,56,29,370,12.8,2,18,42.9,34,2.1,26.4,51.8,6.6,1,,ScaiBo00
129,Mack Strong,35,SEA,FB,16,10,44,29,159,5.5,0,4,31.8,13,1.8,9.9,65.9,3.6,2,PB,StroMa00
130,Drew Carter,25,CAR,WR,14,2,51,28,357,12.8,3,14,43.1,42,2.0,25.5,54.9,7.0,0,,CartDr00
131,Ashley Lelie,26,ATL,WR,15,10,68,28,430,15.4,1,22,38.2,51,1.9,28.7,41.2,6.3,0,,LeliAs00
132,Randal Williams,28,OAK,TE,16,10,57,28,293,10.5,0,14,38.6,28,1.8,18.3,49.1,5.1,2,,WillRa01
133,Reuben Droughns,28,CLE,RB,14,12,33,27,169,6.3,0,10,48.5,24,1.9,12.1,81.8,5.1,5,,DrouRe00
134,Vincent Jackson,23,SDG,WR,16,7,56,27,453,16.8,6,18,39.3,55,1.7,28.3,48.2,8.1,0,,JackVi00
135,Brandon Jones,24,TEN,WR,16,10,53,27,384,14.2,4,21,45.3,53,1.7,24.0,50.9,7.2,0,,JoneBr02
136,Alvis Whitted,32,OAK,WR,14,13,63,27,299,11.1,0,17,34.9,33,1.9,21.4,42.9,4.7,1,,WhitAl00
137,Dante Hall,28,KAN,WR,15,0,40,26,204,7.8,2,15,50.0,19,1.7,13.6,65.0,5.1,2,,HallDa00
138,Courtney Anderson,26,OAK,TE,16,11,43,25,285,11.4,2,13,48.8,35,1.6,17.8,58.1,6.6,1,,AndeCo00
139,Bubba Franks,28,GNB,TE,16,14,53,25,232,9.3,0,13,35.8,19,1.6,14.5,47.2,4.4,2,,FranBu00
140,Jason McKie,26,CHI,FB,15,12,38,25,162,6.5,0,7,39.5,26,1.7,10.8,65.8,4.3,0,,McKiJa00
141,Leon Washington,24,NYJ,RB,16,8,31,25,270,10.8,0,7,48.4,64,1.6,16.9,80.6,8.7,3,,WashLe00
142,Tatum Bell,25,DEN,RB,13,13,31,24,115,4.8,0,5,29.0,16,1.8,8.8,77.4,3.7,5,,BellTa00
143,Correll Buckhalter,28,PHI,RB,16,1,28,24,256,10.7,1,11,57.1,55,1.5,16.0,85.7,9.1,2,AP CPoY-6,BuckCo00
144,Bobby Engram,33,SEA,WR,7,6,36,24,290,12.1,1,15,58.3,25,3.4,41.4,66.7,8.1,0,,EngrBo00
145,Greg Lewis,26,PHI,WR,16,3,34,24,348,14.5,2,20,64.7,45,1.5,21.8,70.6,10.2,1,,LewiGr01
146,Marion Barber III,23,DAL,RB,16,1,32,23,196,8.5,2,8,37.5,26,1.4,12.3,71.9,6.1,0,,BarbMa01
147,Terrance Copper,24,NOR,WR,15,4,42,23,385,16.7,3,17,52.4,48,1.5,25.7,54.8,9.2,2,,CoppTe00
148,Justin Griffith,26,ATL,FB,16,11,28,23,168,7.3,3,12,53.6,16,1.4,10.5,82.1,6.0,3,,GrifJu00
149,Rudi Johnson,27,CIN,RB,16,15,31,23,124,5.4,0,5,48.4,18,1.4,7.8,74.2,4.0,6,,JohnRu00
150,Brandon Lloyd,25,WAS,WR,15,12,57,23,365,15.9,0,16,36.8,52,1.5,24.3,40.4,6.4,1,,LloyBr00
151,Justin McCareins,28,NYJ,WR,16,7,40,23,347,15.1,1,12,45.0,50,1.4,21.7,57.5,8.7,1,,McCaJu00
152,Billy McMullen,26,MIN,WR,16,0,42,23,307,13.3,2,14,45.2,40,1.4,19.2,54.8,7.3,0,,McMuBi00
153,Roscoe Parrish,24,BUF,WR,16,1,40,23,320,13.9,2,11,42.5,51,1.4,20.0,57.5,8.0,2,,ParrRo00
154,Robert Royal,27,BUF,TE,16,15,39,23,233,10.1,3,13,46.2,33,1.4,14.6,59.0,6.0,0,,RoyaRo00
155,Fred Taylor,30,JAX,RB,15,15,28,23,242,10.5,1,8,60.7,36,1.5,16.1,82.1,8.6,3,,TaylFr00
156,Troy Walters,30,ARI,WR,15,3,35,23,209,9.1,2,13,54.3,26,1.5,13.9,65.7,6.0,3,,WaltTr00
157,Kenny Watson,28,CIN,RB,16,0,32,23,213,9.3,0,12,50.0,46,1.4,13.3,71.9,6.7,0,,WatsKe00
158,Hank Baskett,24,PHI,WR,16,5,42,22,464,21.1,2,17,47.6,89,1.4,29.0,52.4,11.0,0,,BaskHa00
159,Tim Carter,27,NYG,WR,16,8,48,22,253,11.5,2,12,39.6,27,1.4,15.8,45.8,5.3,1,,CartTi00
160,Rashied Davis,27,CHI,WR,16,2,56,22,303,13.8,2,16,32.1,31,1.4,18.9,39.3,5.4,1,,DaviRa00
161,Warrick Dunn,31,ATL,RB,16,16,28,22,170,7.7,1,10,50.0,18,1.4,10.6,78.6,6.1,1,,DunnWa00
162,Laurence Maroney,21,NWE,RB,14,0,30,22,194,8.8,1,11,50.0,31,1.6,13.9,73.3,6.5,1,,MaroLa00
163,Dennis Northcutt,29,CLE,WR,13,6,45,22,228,10.4,0,10,35.6,43,1.7,17.5,48.9,5.1,1,,NortDe00
164,Musa Smith,24,BAL,RB,12,0,23,22,135,6.1,0,6,30.4,30,1.8,11.3,95.7,5.9,1,,SmitMu00
165,Jerramy Stevens,27,SEA,TE,11,6,48,22,231,10.5,4,12,45.8,26,2.0,21.0,45.8,4.8,1,,StevJe00
166,Anthony Thomas,29,BUF,RB,16,2,24,22,139,6.3,0,6,58.3,18,1.4,8.7,91.7,5.8,1,,ThomAn01
167,Demetrius Williams,23,BAL,WR,16,0,45,22,396,18.0,2,18,40.0,77,1.4,24.8,48.9,8.8,0,,WillDe03
168,Mike Alstott,33,TAM,FB,16,15,38,21,85,4.0,0,7,23.7,18,1.3,5.3,55.3,2.2,1,,AlstMi00
169,Dan Campbell,30,DET,TE,16,11,32,21,308,14.7,4,16,56.3,30,1.3,19.3,65.6,9.6,0,,CampDa00
170,Daniel Graham,28,NWE,TE,12,11,34,21,235,11.2,2,12,52.9,29,1.8,19.6,61.8,6.9,1,,GrahDa00
171,Derek Hagan,22,MIA,WR,16,0,37,21,221,10.5,1,13,48.6,24,1.3,13.8,56.8,6.0,0,,HagaDe00
172,Reggie Kelly,29,CIN,TE,16,16,33,21,254,12.1,1,12,57.6,32,1.3,15.9,63.6,7.7,0,,KellRe00
173,Kris Mangum,33,CAR,TE,15,5,33,21,170,8.1,1,11,51.5,19,1.4,11.3,63.6,5.2,0,,MangKr00
174,David Martin,27,GNB,TE,11,4,36,21,198,9.4,2,13,50.0,23,1.9,18.0,58.3,5.5,0,,MartDa00
175,Ruvell Martin,24,GNB,WR,13,3,43,21,358,17.0,1,16,44.2,36,1.6,27.5,48.8,8.3,0,,MartRu00
176,Sammy Morris,29,MIA,RB,12,4,35,21,162,7.7,0,8,34.3,44,1.8,13.5,60.0,4.6,4,,MorrSa00
177,Ovie Mughelli,26,BAL,FB,16,8,24,21,182,8.7,2,7,62.5,30,1.3,11.4,87.5,7.6,1,AP-2,MughOv00
178,Mike Bell,23,DEN,RB,15,3,27,20,158,7.9,0,5,29.6,24,1.3,10.5,74.1,5.9,1,,BellMi00
179,Vernon Davis,22,SFO,TE,10,8,42,20,265,13.3,3,9,35.7,52,2.0,26.5,47.6,6.3,1,,DaviVe00
180,Brad Hoover,30,CAR,FB,16,12,29,20,122,6.1,0,4,34.5,16,1.3,7.6,69.0,4.2,2,,HoovBr00
181,Joe Klopfenstein,23,STL,TE,16,16,34,20,226,11.3,1,9,52.9,28,1.3,14.1,58.8,6.6,0,,KlopJo00
182,ReShard Lee,26,OAK,RB,16,3,25,20,138,6.9,0,8,48.0,15,1.3,8.6,80.0,5.5,1,,LeexRe00
183,Brandon Marshall,22,DEN,WR,15,1,37,20,309,15.5,2,13,45.9,71,1.3,20.6,54.1,8.4,1,,MarsBr00
184,Daniel Wilcox,29,BAL,TE,14,6,27,20,166,8.3,3,12,55.6,35,1.4,11.9,74.1,6.1,2,,WilcDa01
185,Aaron Stecker,31,NOR,RB,12,1,28,19,190,10.0,0,9,50.0,48,1.6,15.8,67.9,6.8,0,,StecAa00
186,David Tyree,26,NYG,WR,16,1,33,19,197,10.4,2,10,42.4,33,1.2,12.3,57.6,6.0,0,,TyreDa00
187,Stephen Alexander,31,DEN,TE,16,14,35,18,160,8.9,2,10,42.9,24,1.1,10.0,51.4,4.6,0,,AlexSt00
188,Anthony Becht,29,TAM,TE,16,16,26,18,115,6.4,1,4,53.8,13,1.1,7.2,69.2,4.4,1,,BechAn00
189,Nate Burleson,25,SEA,WR,16,7,37,18,192,10.7,2,9,40.5,36,1.1,12.0,48.6,5.2,2,,BurlNa00
190,Mark Campbell,31,NOR,TE,14,10,29,18,164,9.1,0,8,44.8,33,1.3,11.7,62.1,5.7,0,,CampMa00
191,Jameel Cook,27,HOU,FB,11,6,26,18,107,5.9,0,6,42.3,15,1.6,9.7,69.2,4.1,2,,CookJa00
192,Bryan Fletcher,27,IND,TE,15,3,25,18,202,11.2,2,13,64.0,26,1.2,13.5,72.0,8.1,0,,FletBr00
193,Arlen Harris,26,DET,RB,10,3,25,18,132,7.3,0,4,44.0,20,1.8,13.2,72.0,5.3,0,,HarrAr00
194,Verron Haynes,27,PIT,RB,7,0,22,18,95,5.3,0,4,27.3,16,2.6,13.6,81.8,4.3,1,,HaynVe00
195,Travis Henry,28,TEN,RB,14,13,25,18,78,4.3,0,2,20.0,12,1.3,5.6,72.0,3.1,3,AP CPoY-6,HenrTr00
