Rk,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards,-9999
22,Laveranues Coles,28,NYJ,WR,16,16,132,73,845,11.6,5,53,47.7,43,4.6,52.8,55.3,6.4,1,,ColeLa00
23,Chris Cooley,23,WAS,TE,16,16,103,71,774,10.9,7,44,58.3,32,4.4,48.4,68.9,7.5,3,,CoolCh00
24,Keyshawn Johnson,33,DAL,WR,16,14,123,71,839,11.8,6,47,50.4,34,4.4,52.4,57.7,6.8,3,,JohnKe00
25,LaMont Jordan,27,OAK,RB,14,14,103,70,563,8.0,2,26,43.7,28,5.0,40.2,68.0,5.5,2,,JordLa00
26,Keenan McCardell,35,SDG,WR,16,16,108,70,917,13.1,9,50,58.3,54,4.4,57.3,64.8,8.5,0,,McCaKe00
27,Jimmy Smith,36,JAX,WR,16,16,128,70,1023,14.6,6,55,49.2,45,4.4,63.9,54.7,8.0,0,,SmitJi00
28,Donte' Stallworth,25,NOR,WR,16,13,129,70,945,13.5,7,51,47.3,43,4.4,59.1,54.3,7.3,1,,StalDo00
29,Antonio Bryant,24,CLE,WR,16,15,123,69,1009,14.6,4,44,49.6,54,4.3,63.1,56.1,8.2,1,,BryaAn00
30,Hines Ward,29,PIT,WR,15,15,114,69,975,14.1,11,52,57.9,85,4.6,65.0,60.5,8.6,1,,WardHi00
31,Jermaine Wiggins,30,MIN,TE,16,8,92,69,568,8.2,1,31,51.1,24,4.3,35.5,75.0,6.2,0,,WiggJe00
32,Eddie Kennison,32,KAN,WR,16,16,108,68,1102,16.2,5,47,58.3,55,4.3,68.9,63.0,10.2,1,,KennEd00
33,Bobby Engram,32,SEA,WR,13,13,97,67,778,11.6,3,43,61.9,56,5.2,59.8,69.1,8.0,2,,EngrBo00
34,Jason Witten,23,DAL,TE,16,16,89,66,757,11.5,6,41,60.7,34,4.1,47.3,74.2,8.5,0,PB,WittJa00
35,Alge Crumpler,28,ATL,TE,16,16,118,65,877,13.5,5,42,44.1,48,4.1,54.8,55.1,7.4,1,PB,CrumAl00
36,Jeremy Shockey,25,NYG,TE,15,15,121,65,891,13.7,7,47,47.9,59,4.3,59.4,53.7,7.4,0,PB,ShocJe00
37,Muhsin Muhammad,32,CHI,WR,15,15,136,64,750,11.7,4,38,43.4,33,4.3,50.0,47.1,5.5,0,,MuhaMu00
38,Andre Johnson,24,HOU,WR,13,13,114,63,688,10.9,2,42,49.1,53,4.8,52.9,55.3,6.0,1,,JohnAn02
39,Terry Glenn,31,DAL,WR,16,16,119,62,1136,18.3,7,48,47.9,71,3.9,71.0,52.1,9.5,0,,GlenTe00
40,L.J. Smith,25,PHI,TE,16,16,107,61,682,11.2,3,37,48.6,48,3.8,42.6,57.0,6.4,1,,SmitL.00
41,Brian Westbrook,26,PHI,RB,12,12,96,61,616,10.1,4,27,41.7,62,5.1,51.3,63.5,6.4,0,,WestBr00
42,Kevin Curtis,27,STL,WR,16,9,97,60,801,13.4,6,35,52.6,83,3.8,50.1,61.9,8.3,2,,CurtKe00
43,Randy McMichael,26,MIA,TE,16,16,104,60,582,9.7,5,25,45.2,30,3.8,36.4,57.7,5.6,1,,McMiRa01
44,Randy Moss,28,OAK,WR,16,15,123,60,1005,16.8,8,46,43.1,79,3.8,62.8,48.8,8.2,0,,MossRa00
45,Amani Toomer,31,NYG,WR,16,15,109,60,684,11.4,7,38,48.6,37,3.8,42.8,55.0,6.3,0,,ToomAm00
46,David Givens,25,NWE,WR,13,10,96,59,738,12.5,2,33,52.1,40,4.5,56.8,61.5,7.7,0,,GiveDa00
47,Drew Bennett,27,TEN,WR,13,10,109,58,738,12.7,4,36,45.0,55,4.5,56.8,53.2,6.8,0,,BennDr00
48,Eric Parker,26,SDG,WR,15,9,80,57,725,12.7,3,36,62.5,49,3.8,48.3,71.3,9.1,2,,ParkEr00
49,Jabar Gaffney,25,HOU,WR,16,13,90,55,492,8.9,2,31,50.0,29,3.4,30.8,61.1,5.5,0,,GaffJa00
50,Joe Jurevicius,31,SEA,WR,16,12,84,55,694,12.6,10,39,61.9,52,3.4,43.4,65.5,8.3,1,,JureJo00
51,Erron Kinney,28,TEN,TE,14,14,72,55,543,9.9,2,25,50.0,27,3.9,38.8,76.4,7.5,0,,KinnEr00
52,Ben Troupe,23,TEN,TE,15,11,80,55,530,9.6,4,31,56.3,35,3.7,35.3,68.8,6.6,2,,TrouBe00
53,Tiki Barber,30,NYG,RB,16,16,70,54,530,9.8,2,22,55.7,48,3.4,33.1,77.1,7.6,1,PBAP-1AP MVP-4AP OPoY-3,BarbTi00
54,Chris Perry,24,CIN,RB,14,2,62,51,328,6.4,2,17,45.2,28,3.6,23.4,82.3,5.3,2,,PerrCh00
55,LaDainian Tomlinson,26,SDG,RB,16,16,77,51,370,7.3,2,15,33.8,41,3.2,23.1,66.2,4.8,3,PBAP-2,TomlLa00
56,Brian Finneran,29,ATL,WR,16,7,81,50,611,12.2,2,31,45.7,53,3.1,38.2,61.7,7.5,0,,FinnBr00
57,Travis Taylor,27,MIN,WR,16,13,90,50,604,12.1,4,35,46.7,31,3.1,37.8,55.6,6.7,1,,TaylTr01
58,Antonio Chatman,26,GNB,WR,16,3,86,49,549,11.2,4,31,51.2,25,3.1,34.3,57.0,6.4,0,,ChatAn00
59,Joe Horn,33,NOR,WR,13,13,103,49,654,13.3,1,37,43.7,30,3.8,50.3,47.6,6.3,2,,HornJo00
60,Lee Evans,24,BUF,WR,16,15,92,48,743,15.5,7,29,44.6,65,3.0,46.4,52.2,8.1,0,,EvanLe00
61,Tony Fisher,26,GNB,RB,14,4,65,48,347,7.2,1,11,41.5,15,3.4,24.8,73.8,5.3,2,,FishTo00
62,Greg Lewis,25,PHI,WR,16,16,105,48,561,11.7,1,30,41.9,34,3.0,35.1,45.7,5.3,0,,LewiGr01
63,Brandon Lloyd,24,SFO,WR,16,15,109,48,733,15.3,5,34,39.4,89,3.0,45.8,44.0,6.7,1,,LloyBr00
64,Terrell Owens,32,PHI,WR,7,7,92,47,763,16.2,6,32,45.7,91,6.7,109.0,51.1,8.3,0,,OwenTe00
65,Shaun McDonald,24,STL,WR,16,2,74,46,523,11.4,0,28,50.0,31,2.9,32.7,62.2,7.1,1,,McDoSh00
66,Marcus Pollard,33,DET,TE,16,16,79,46,516,11.2,3,28,44.3,86,2.9,32.3,58.2,6.5,1,,PollMa00
67,Jerramy Stevens,26,SEA,TE,16,11,68,45,554,12.3,5,31,61.8,35,2.8,34.6,66.2,8.1,0,,StevJe00
68,Roy Williams,24,DET,WR,13,12,94,45,687,15.3,8,31,44.7,51,3.5,52.8,47.9,7.3,0,,WillRo04
69,Mark Clayton,23,BAL,WR,14,10,87,44,471,10.7,2,22,39.1,47,3.1,33.6,50.6,5.4,0,,ClayMa01
70,Marshall Faulk,32,STL,RB,16,1,58,44,291,6.6,1,18,43.1,18,2.8,18.2,75.9,5.0,2,,FaulMa00
71,Edgerrin James,27,IND,RB,15,15,50,44,337,7.7,1,22,56.0,20,2.9,22.5,88.0,6.7,2,PB,JameEd00
72,Reggie Brown,24,PHI,WR,16,11,79,43,571,13.3,4,24,43.0,56,2.7,35.7,54.4,7.2,1,AP ORoY-2,BrowRe01
73,Steve Heiden,29,CLE,TE,15,13,60,43,401,9.3,3,20,60.0,62,2.9,26.7,71.7,6.7,0,,HeidSt00
74,Steven Jackson,22,STL,RB,15,15,55,43,320,7.4,2,13,56.4,27,2.9,21.3,78.2,5.8,3,,JackSt00
75,Justin McCareins,27,NYJ,WR,16,16,102,43,713,16.6,2,33,40.2,45,2.7,44.6,42.2,7.0,0,,McCaJu00
76,Ashley Lelie,25,DEN,WR,16,13,88,42,770,18.3,1,29,44.3,56,2.6,48.1,47.7,8.8,0,,LeliAs00
77,Dennis Northcutt,28,CLE,WR,16,7,77,42,441,10.5,2,19,45.5,58,2.6,27.6,54.5,5.7,0,,NortDe00
78,Alex Smith,23,TAM,TE,16,10,61,41,367,9.0,2,22,54.1,24,2.6,22.9,67.2,6.0,0,,SmitAl02
79,Brandon Stokley,29,IND,WR,15,4,67,41,543,13.2,1,29,52.2,45,2.7,36.2,61.2,8.1,0,,StokBr00
80,Chester Taylor,26,BAL,RB,15,1,53,41,292,7.1,1,13,37.7,20,2.7,19.5,77.4,5.5,3,,TaylCh01
81,Ernest Wilford,26,JAX,WR,16,8,74,41,681,16.6,7,35,54.1,39,2.6,42.6,55.4,9.2,0,,WilfEr00
82,Bryant Johnson,24,ARI,WR,14,4,72,40,432,10.8,1,25,44.4,41,2.9,30.9,55.6,6.0,0,,JohnBr02
83,Scottie Vines,26,DET,WR,13,11,71,40,417,10.4,0,22,42.3,40,3.1,32.1,56.3,5.9,0,,VineSc00
84,Marty Booker,29,MIA,WR,15,12,86,39,686,17.6,3,30,43.0,60,2.6,45.7,45.3,8.0,0,,BookMa00
85,Troy Brown,34,NWE,WR/DB,13,3,59,39,466,11.9,2,25,59.3,71,3.0,35.8,66.1,7.9,0,,BrowTr00
86,Reuben Droughns,27,CLE,RB,16,16,56,39,369,9.5,0,14,46.4,51,2.4,23.1,69.6,6.6,6,,DrouRe00
87,Heath Miller,23,PIT,TE,16,15,52,39,459,11.8,6,22,55.8,50,2.4,28.7,75.0,8.8,0,AP ORoY-2,MillHe00
88,Domanick Williams,25,HOU,RB,11,11,48,39,337,8.6,4,19,45.8,33,3.5,30.6,81.3,7.0,2,,DaviDo01
89,Darrell Jackson,27,SEA,WR,6,6,55,38,482,12.7,3,29,61.8,48,6.3,80.3,69.1,8.8,0,,JackDa00
90,Shawn Bryson,29,DET,RB,16,2,47,37,284,7.7,0,12,36.2,63,2.3,17.8,78.7,6.0,1,,BrysSh00
91,Dallas Clark,26,IND,TE,15,14,52,37,488,13.2,4,25,63.5,56,2.5,32.5,71.2,9.4,0,,ClarDa00
92,Doug Gabriel,25,OAK,WR,14,2,72,37,554,15.0,3,31,47.2,38,2.6,39.6,51.4,7.7,0,,GabrDo00
93,Mewelde Moore,23,MIN,RB,16,8,49,37,339,9.2,2,17,51.0,29,2.3,21.2,75.5,6.9,2,,MoorMe00
94,Jeb Putzier,26,DEN,TE,16,4,58,37,481,13.0,0,28,60.3,32,2.3,30.1,63.8,8.3,1,,PutzJe00
95,Bo Scaife,24,TEN,TE,16,5,56,37,273,7.4,2,17,51.8,19,2.3,17.1,66.1,4.9,0,,ScaiBo00
96,Isaac Bruce,33,STL,WR,11,10,71,36,525,14.6,3,21,43.7,46,3.3,47.7,50.7,7.4,0,,BrucIs00
97,Michael Jenkins,23,ATL,WR,14,12,71,36,508,14.1,3,28,45.1,58,2.6,36.3,50.7,7.2,1,,JenkMi00
98,Matt Jones,22,JAX,WR,16,1,69,36,432,12.0,5,23,40.6,42,2.3,27.0,52.2,6.3,2,,JoneMa00
99,Samie Parker,24,KAN,WR,12,9,58,36,533,14.8,3,27,55.2,49,3.0,44.4,62.1,9.2,2,,ParkSa00
100,Michael Pittman,30,TAM,RB,16,4,46,36,300,8.3,1,14,47.8,41,2.3,18.8,78.3,6.5,1,,PittMi00
101,Ike Hilliard,29,TAM,WR,16,2,53,35,282,8.1,1,24,54.7,22,2.2,17.6,66.0,5.3,0,,HillIk00
102,Zachary Hilton,25,NOR,TE,15,6,56,35,396,11.3,1,20,55.4,29,2.3,26.4,62.5,7.1,0,,HiltZa00
103,Julius Jones,24,DAL,RB,13,12,45,35,218,6.2,0,9,35.6,26,2.7,16.8,77.8,4.8,4,,JoneJu01
104,Antwaan Randle El,26,PIT,WR,16,15,69,35,558,15.9,1,23,46.4,63,2.2,34.9,50.7,8.1,4,,RandAn00
105,Marcel Shipp,27,ARI,RB,15,11,44,35,255,7.3,0,8,36.4,28,2.3,17.0,79.5,5.8,4,,ShipMa00
106,Aaron Stecker,30,NOR,RB,15,4,48,35,281,8.0,0,12,47.9,41,2.3,18.7,72.9,5.9,3,,StecAa00
107,Reggie Williams,22,JAX,WR,16,7,63,35,445,12.7,0,23,47.6,41,2.2,27.8,55.6,7.1,2,,WillRe00
108,Obafemi Ayanbadejo,30,ARI,RB,16,2,45,34,231,6.8,0,12,35.6,18,2.1,14.4,75.6,5.1,1,,AyanOb00
109,Corey Bradford,30,HOU,WR,16,6,66,34,436,12.8,5,19,45.5,50,2.1,27.3,51.5,6.6,0,,BradCo00
110,DeShaun Foster,25,CAR,RB,15,5,48,34,372,10.9,1,12,41.7,47,2.3,24.8,70.8,7.8,2,,FostDe00
111,Az-Zahir Hakim,28,NOR,WR,12,2,58,34,489,14.4,2,26,53.4,42,2.8,40.8,58.6,8.4,1,,HakiAz00
112,Dante Hall,27,KAN,WR,16,2,51,34,436,12.8,3,20,52.9,52,2.1,27.3,66.7,8.5,5,,HallDa00
113,Larry Johnson,26,KAN,RB,16,9,49,33,343,10.4,1,13,51.0,36,2.1,21.4,67.3,7.0,5,PBAP-2,JohnLa00
114,Donald Lee,25,GNB,TE,15,5,55,33,294,8.9,2,16,45.5,27,2.2,19.6,60.0,5.3,0,,LeexDo00
115,Arnaz Battle,25,SFO,WR,10,8,54,32,363,11.3,3,20,46.3,39,3.2,36.3,59.3,6.7,1,,BattAr00
116,Ronnie Brown,24,MIA,RB,15,14,47,32,232,7.3,1,12,48.9,38,2.1,15.5,68.1,4.9,4,,BrowRo05
117,Michael Clayton,23,TAM,WR,14,10,55,32,372,11.6,0,18,41.8,41,2.3,26.6,58.2,6.8,1,,ClayMi00
118,Braylon Edwards,22,CLE,WR,10,7,59,32,512,16.0,3,22,47.5,80,3.2,51.2,54.2,8.7,0,,EdwaBr00
119,Jamal Lewis,26,BAL,RB,15,15,44,32,191,6.0,1,6,38.6,15,2.1,12.7,72.7,4.3,5,,LewiJa00
120,Alvin Pearman,23,JAX,RB,16,0,36,32,240,7.5,0,11,55.6,19,2.0,15.0,88.9,6.7,4,,PearAl00
121,Josh Reed,25,BUF,WR,16,6,53,32,449,14.0,2,20,49.1,51,2.0,28.1,60.4,8.5,0,,ReedJo01
122,Kevan Barlow,26,SFO,RB,12,12,42,31,241,7.8,0,7,31.0,24,2.6,20.1,73.8,5.7,2,,BarlKe00
123,Justin Gage,24,CHI,WR,15,11,55,31,346,11.2,2,22,54.5,25,2.1,23.1,56.4,6.3,0,,GageJu00
124,Chris Henry,22,CIN,WR,14,5,50,31,422,13.6,6,19,50.0,47,2.2,30.1,62.0,8.4,2,,HenrCh00
125,Marcus Robinson,30,MIN,WR,15,9,57,31,515,16.6,5,24,43.9,68,2.1,34.3,54.4,9.0,0,,RobiMa00
126,Nate Burleson,24,MIN,WR,12,9,52,30,328,10.9,1,20,50.0,20,2.5,27.3,57.7,6.3,0,,BurlNa00
127,William Henderson,34,GNB,FB,16,8,34,30,264,8.8,0,13,64.7,32,1.9,16.5,88.2,7.8,1,,HendWi00
128,Clinton Portis,24,WAS,RB,16,16,41,30,216,7.2,0,13,58.5,23,1.9,13.5,73.2,5.3,3,,PortCl00
129,Warrick Dunn,30,ATL,RB,16,16,37,29,220,7.6,1,8,54.1,24,1.8,13.8,78.4,5.9,3,PB,DunnWa00
130,Kevin Faulk,29,NWE,RB,8,2,37,29,260,9.0,0,13,51.4,23,3.6,32.5,78.4,7.0,3,,FaulKe00
131,Doug Jolley,26,NYJ,TE,16,7,50,29,324,11.2,1,17,42.0,60,1.8,20.3,58.0,6.5,1,,JollDo00
132,Ben Watson,25,NWE,TE,15,9,54,29,441,15.2,4,22,51.9,35,1.9,29.4,53.7,8.2,1,,WatsBe00
133,Wes Welker,24,MIA,WR,16,1,52,29,434,15.0,0,19,51.9,47,1.8,27.1,55.8,8.3,5,,WelkWe00
134,Roddy White,24,ATL,WR,16,8,69,29,446,15.4,3,23,39.1,54,1.8,27.9,42.0,6.5,1,,WhitRo00
135,Mike Williams,21,DET,WR,14,4,57,29,350,12.1,1,20,47.4,49,2.1,25.0,50.9,6.1,2,,WillMi03
136,Adam Bergen,22,ARI,TE,16,9,43,28,270,9.6,1,13,44.2,32,1.8,16.9,65.1,6.3,0,,BergAd00
137,Reche Caldwell,26,SDG,WR,16,2,43,28,352,12.6,1,16,58.1,43,1.8,22.0,65.1,8.2,2,,CaldRe00
138,D.J. Hackett,24,SEA,WR,13,3,43,28,400,14.3,2,17,60.5,47,2.2,30.8,65.1,9.3,0,,HackD.00
139,Willis McGahee,24,BUF,RB,16,15,37,28,178,6.4,0,10,37.8,19,1.8,11.1,75.7,4.8,1,,McGaWi00
140,Jerald Sowell,31,NYJ,FB,16,14,38,28,155,5.5,2,7,39.5,28,1.8,9.7,73.7,4.1,1,,SoweJe00
141,Michael Bennett,27,MIN,RB,16,6,31,27,124,4.6,2,8,32.3,20,1.7,7.8,87.1,4.0,5,,BennMi00
142,Robert Ferguson,26,GNB,WR,11,7,57,27,366,13.6,3,19,43.9,51,2.5,33.3,47.4,6.4,0,,FergRo00
143,David Martin,26,GNB,TE,12,8,39,27,224,8.3,3,14,51.3,21,2.3,18.7,69.2,5.7,0,,MartDa00
144,Thomas Jones,27,CHI,RB,15,15,39,26,143,5.5,0,6,30.8,41,1.7,9.5,66.7,3.7,2,,JoneTh00
145,Cedrick Wilson,27,PIT,WR,16,1,53,26,451,17.3,0,20,41.5,46,1.6,28.2,49.1,8.5,1,,WilsCe00
146,Mike Alstott,32,TAM,FB,16,7,38,25,222,8.9,1,11,50.0,24,1.6,13.9,65.8,5.8,0,,AlstMi00
147,J.J. Arrington,22,ARI,RB,15,5,34,25,139,5.6,0,6,32.4,15,1.7,9.3,73.5,4.1,1,,ArriJ.00
148,Chris Brown,24,TEN,RB,15,14,37,25,327,13.1,2,13,48.6,57,1.7,21.8,67.6,8.8,4,,BrowCh03
149,Keary Colbert,23,CAR,WR,16,16,55,25,282,11.3,2,15,41.8,42,1.6,17.6,45.5,5.1,1,,ColbKe00
150,Bubba Franks,27,GNB,TE,10,8,39,25,207,8.3,1,12,46.2,24,2.5,20.7,64.1,5.3,0,,FranBu00
151,Ricky Proehl,37,CAR,WR,16,0,50,25,441,17.6,4,19,44.0,69,1.6,27.6,50.0,8.8,0,,ProeRi00
152,Courtney Anderson,25,OAK,TE,14,13,48,24,303,12.6,3,19,47.9,36,1.7,21.6,50.0,6.3,1,,AndeCo00
153,Desmond Clark,28,CHI,TE,16,16,49,24,229,9.5,2,16,38.8,31,1.5,14.3,49.0,4.7,0,,ClarDe00
154,Frisman Jackson,26,CLE,WR,12,0,41,24,287,12.0,1,16,56.1,68,2.0,23.9,58.5,7.0,0,,JackFr01
155,Curtis Martin,32,NYJ,RB,12,12,30,24,118,4.9,0,3,36.7,14,2.0,9.8,80.0,3.9,2,,MartCu00
156,Lorenzo Neal,35,SDG,FB,16,15,29,24,145,6.0,1,4,58.6,21,1.5,9.1,82.8,5.0,0,PBAP-2,NealLo00
157,Marcellus Rivers,27,HOU,TE,16,5,35,24,168,7.0,0,9,45.7,20,1.5,10.5,68.6,4.8,0,,RiveMa00
158,Troy Williamson,22,MIN,WR,14,3,52,24,372,15.5,2,18,40.4,56,1.7,26.6,46.2,7.2,0,,WillTr01
159,Rudi Johnson,26,CIN,RB,16,14,30,23,90,3.9,0,2,23.3,15,1.4,5.6,76.7,3.0,1,,JohnRu00
160,Brandon Jones,23,TEN,WR,10,8,47,23,299,13.0,2,18,44.7,38,2.3,29.9,48.9,6.4,0,,JoneBr02
161,Dane Looker,29,STL,WR,16,0,27,23,237,10.3,0,15,63.0,23,1.4,14.8,85.2,8.8,0,,LookDa00
162,Kris Mangum,32,CAR,TE,14,9,35,23,202,8.8,2,16,45.7,24,1.6,14.4,65.7,5.8,0,,MangKr00
163,Tyrone Calico,25,TEN,WR,12,6,42,22,191,8.7,0,11,38.1,18,1.8,15.9,52.4,4.5,1,,CaliTy00
164,Patrick Crayton,26,DAL,WR,11,0,35,22,341,15.5,2,15,54.3,63,2.0,31.0,62.9,9.7,3,,CrayPa00
165,Corey Dillon,31,NWE,RB,12,10,26,22,181,8.2,1,8,57.7,25,1.8,15.1,84.6,7.0,1,,DillCo00
166,Devery Henderson,23,NOR,WR,15,3,50,22,343,15.6,3,16,40.0,66,1.5,22.9,44.0,6.9,0,,HendDe00
167,Jim Kleinsasser,28,MIN,TE,16,16,28,22,171,7.8,0,6,53.6,15,1.4,10.7,78.6,6.1,1,,KleiJi00
168,Patrick Pass,28,NWE,FB,12,4,30,22,227,10.3,0,8,43.3,39,1.8,18.9,73.3,7.6,2,,PassPa00
169,David Patten,31,WAS,WR,9,7,53,22,217,9.9,0,10,30.2,32,2.4,24.1,41.5,4.1,0,,PattDa00
170,Koren Robinson,25,MIN,WR,14,5,37,22,347,15.8,1,10,45.9,80,1.6,24.8,59.5,9.4,2,PBAP CPoY-5,RobiKo00
171,Mack Strong,34,SEA,FB,16,6,27,22,166,7.5,0,6,51.9,27,1.4,10.4,81.5,6.1,0,PBAP-1,StroMa00
172,Jonathan Wells,26,HOU,RB,15,6,27,22,179,8.1,0,6,63.0,20,1.5,11.9,81.5,6.6,1,,WellJo00
173,Charlie Adams,26,DEN,WR,16,2,36,21,203,9.7,0,9,36.1,21,1.3,12.7,58.3,5.6,4,,AdamCh00
174,Stephen Alexander,30,DEN,TE,16,15,36,21,170,8.1,1,9,44.4,15,1.3,10.6,58.3,4.7,0,,AlexSt00
175,Justin Griffith,25,ATL,FB,16,15,34,21,111,5.3,3,7,35.3,17,1.3,6.9,61.8,3.3,1,,GrifJu00
176,Priest Holmes,32,KAN,RB,7,7,32,21,197,9.4,1,7,43.8,60,3.0,28.1,65.6,6.2,1,,HolmPr00
177,Johnnie Morton,34,SFO,WR,13,10,44,21,288,13.7,0,14,36.4,30,1.6,22.2,47.7,6.5,0,,MortJo00
178,Artose Pinner,27,DET,RB,16,2,25,21,181,8.6,0,7,48.0,24,1.3,11.3,84.0,7.2,0,,PinnAr00
179,Courtney Roby,22,TEN,WR,13,6,43,21,289,13.8,1,12,37.2,32,1.6,22.2,48.8,6.7,1,,RobyCo00
180,Roydell Williams,24,TEN,WR,10,2,39,21,299,14.2,2,15,43.6,50,2.1,29.9,53.8,7.7,0,,WillRo05
181,Kevin Jones,23,DET,RB,13,13,28,20,109,5.5,0,3,32.1,28,1.5,8.4,71.4,3.9,2,,JoneKe02
182,Daniel Wilcox,28,BAL,TE,13,3,28,20,154,7.7,1,5,53.6,17,1.5,11.8,71.4,5.5,0,,WilcDa01
183,Cadillac Williams,23,TAM,RB,14,14,25,20,81,4.1,0,4,32.0,15,1.4,5.8,80.0,3.2,3,AP ORoY-1,WillCa02
184,Mark Campbell,30,BUF,TE,14,10,29,19,139,7.3,0,6,34.5,27,1.4,9.9,65.5,4.8,0,,CampMa00
185,Jerricho Cotchery,23,NYJ,WR,16,1,32,19,251,13.2,0,13,46.9,45,1.2,15.7,59.4,7.8,2,,CotcJe00
186,Tim Dwight,30,NWE,WR,16,1,34,19,332,17.5,3,14,50.0,59,1.2,20.8,55.9,9.8,1,,DwigTi00
187,Ahman Green,28,GNB,RB,5,5,27,19,147,7.7,0,7,44.4,20,3.8,29.4,70.4,5.4,1,,GreeAh00
188,Kevin Walter,24,CIN,WR,16,2,29,19,211,11.1,1,14,55.2,33,1.2,13.2,65.5,7.3,0,,WaltKe00
189,Mike Anderson,32,DEN,RB,15,15,21,18,212,11.8,1,6,61.9,66,1.2,14.1,85.7,10.1,2,,AndeMi00
190,Chris Baker,26,NYJ,TE,8,8,25,18,269,14.9,1,11,56.0,47,2.3,33.6,72.0,10.8,1,,BakeCh00
191,Marion Barber III,22,DAL,RB,13,2,25,18,115,6.4,0,6,40.0,21,1.4,8.8,72.0,4.6,3,,BarbMa01
192,Tatum Bell,24,DEN,RB,15,1,28,18,104,5.8,0,5,35.7,14,1.2,6.9,64.3,3.7,3,,BellTa00
193,Mark Bradley,23,CHI,WR,7,4,36,18,230,12.8,0,9,41.7,54,2.6,32.9,50.0,6.4,1,,BradMa00
194,Kyle Brady,33,JAX,TE,16,14,26,18,157,8.7,1,6,50.0,33,1.1,9.8,69.2,6.0,3,,BradKy00
195,Bryan Fletcher,26,IND,TE,16,12,27,18,202,11.2,3,11,59.3,23,1.1,12.6,66.7,7.5,0,,FletBr00
196,Chris Horn,28,KAN,WR,14,3,31,18,187,10.4,0,7,48.4,50,1.3,13.4,58.1,6.0,0,,HornCh00
197,LeRon McCoy,23,ARI,WR,10,4,30,18,191,10.6,1,11,46.7,24,1.8,19.1,60.0,6.4,0,,McCoLe00
