Rk,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards,-9999
30,Chris Chambers,26,MIA,WR,15,15,140,69,898,13.0,7,44,42.9,76,4.6,59.9,49.3,6.4,1,,ChamCh00
31,Nate Burleson,23,MIN,WR,16,15,102,68,1006,14.8,9,50,61.8,68,4.3,62.9,66.7,9.9,1,,BurlNa00
32,Brandon Stokley,28,IND,WR,16,3,102,68,1077,15.8,10,54,61.8,69,4.3,67.3,66.7,10.6,1,,StokBr00
33,Domanick Williams,24,HOU,RB,15,15,84,68,588,8.6,1,27,59.5,38,4.5,39.2,81.0,7.0,4,,DaviDo01
34,Jerry Porter,26,OAK,WR,16,16,136,64,998,15.6,9,47,41.2,52,4.0,62.4,47.1,7.3,2,,PortJe00
35,Eddie Kennison,31,KAN,WR,14,14,106,62,1086,17.5,8,47,53.8,70,4.4,77.6,58.5,10.2,1,,KennEd00
36,Jeremy Shockey,24,NYG,TE,15,15,97,61,666,10.9,6,31,56.7,38,4.1,44.4,62.9,6.9,1,,ShocJe00
37,Larry Fitzgerald,21,ARI,WR,16,16,115,58,780,13.4,8,37,39.1,48,3.6,48.8,50.4,6.8,1,,FitzLa00
38,Donte' Stallworth,24,NOR,WR,16,10,106,58,767,13.2,5,35,47.2,45,3.6,47.9,54.7,7.2,0,,StalDo00
39,Antonio Bryant,23,2TM,WR,15,8,99,58,812,14.0,4,36,47.5,55,3.9,54.1,58.6,8.2,1,,BryaAn00
39,Antonio Bryant,23,DAL,WR,5,1,27,16,266,16.6,0,11,51.9,48,3.2,53.2,59.3,9.9,1,,BryaAn00
39,Antonio Bryant,23,CLE,WR,10,7,72,42,546,13.0,4,25,45.8,55,4.2,54.6,58.3,7.6,0,,BryaAn00
40,Anquan Boldin,24,ARI,WR,10,9,104,56,623,11.1,1,34,47.1,31,5.6,62.3,53.8,6.0,1,,BoldAn00
41,David Givens,24,NWE,WR,15,12,106,56,874,15.6,3,47,49.1,50,3.7,58.3,52.8,8.2,0,,GiveDa00
42,Thomas Jones,26,CHI,RB,14,14,72,56,427,7.6,0,17,41.7,45,4.0,30.5,77.8,5.9,2,,JoneTh00
43,Justin McCareins,26,NYJ,WR,16,16,90,56,770,13.8,4,43,56.7,43,3.5,48.1,62.2,8.6,3,,McCaJu00
44,Johnnie Morton,33,KAN,WR,13,12,79,55,795,14.5,3,38,59.5,52,4.2,61.2,69.6,10.1,2,,MortJo00
45,Dennis Northcutt,27,CLE,WR,16,11,94,55,806,14.7,2,25,40.4,58,3.4,50.4,58.5,8.6,2,,NortDe00
46,Ashley Lelie,24,DEN,WR,16,16,101,54,1084,20.1,7,40,49.5,58,3.4,67.8,53.5,10.7,0,,LeliAs00
47,Roy Williams,23,DET,WR,14,12,118,54,817,15.1,8,34,38.1,46,3.9,58.4,45.8,6.9,1,,WillRo04
48,LaDainian Tomlinson,25,SDG,RB,15,15,66,53,441,8.3,1,16,40.9,74,3.5,29.4,80.3,6.7,6,PBAP-1AP OPoY-5,TomlLa00
49,Tiki Barber,29,NYG,RB,16,14,79,52,578,11.1,2,20,45.6,62,3.3,36.1,65.8,7.3,5,PB,BarbTi00
50,Rod Gardner,27,WAS,WR,16,14,106,51,650,12.7,5,30,39.6,51,3.2,40.6,48.1,6.1,0,,GardRo00
51,Edgerrin James,26,IND,RB,16,16,60,51,483,9.5,0,20,56.7,56,3.2,30.2,85.0,8.1,6,PBAP-2,JameEd00
52,Amani Toomer,30,NYG,WR,15,14,107,51,747,14.6,0,39,42.1,48,3.4,49.8,47.7,7.0,1,,ToomAm00
53,Marty Booker,28,MIA,WR,15,15,105,50,638,12.8,1,30,39.0,45,3.3,42.5,47.6,6.1,0,,BookMa00
54,Ronald Curry,25,OAK,WR,12,3,70,50,679,13.6,6,32,64.3,63,4.2,56.6,71.4,9.7,1,,CurrRo01
55,Troy Edwards,27,JAX,WR,16,4,80,50,533,10.7,1,25,43.8,36,3.1,33.3,62.5,6.7,3,,EdwaTr00
56,Marshall Faulk,31,STL,RB,14,14,65,50,310,6.2,1,12,40.0,25,3.6,22.1,76.9,4.8,2,,FaulMa00
57,Ike Hilliard,28,NYG,WR,16,15,81,49,437,8.9,0,22,44.4,43,3.1,27.3,60.5,5.4,3,,HillIk00
58,Bryant Johnson,23,ARI,WR,16,11,102,49,537,11.0,1,29,43.1,40,3.1,33.6,48.0,5.3,1,,JohnBr02
59,Randy Moss,27,MIN,WR,13,13,86,49,767,15.7,13,43,54.7,82,3.8,59.0,57.0,8.9,1,,MossRa00
60,Alge Crumpler,27,ATL,TE,14,14,74,48,774,16.1,6,32,56.8,49,3.4,55.3,64.9,10.5,1,PB,CrumAl00
61,Lee Evans,23,BUF,WR,16,11,74,48,843,17.6,9,37,58.1,69,3.0,52.7,64.9,11.4,1,,EvanLe00
62,Keary Colbert,22,CAR,WR,15,15,92,47,754,16.0,5,32,42.4,63,3.1,50.3,51.1,8.2,1,,ColbKe00
63,Eric Parker,25,SDG,WR,15,13,71,47,690,14.7,4,33,57.7,79,3.1,46.0,66.2,9.7,5,,ParkEr00
64,Marcus Robinson,29,MIN,WR,16,7,79,47,657,14.0,8,31,53.2,50,2.9,41.1,59.5,8.3,1,,RobiMa00
65,Cedrick Wilson,26,SFO,WR,15,15,85,47,641,13.6,3,35,49.4,39,3.1,42.7,55.3,7.5,0,,WilsCe00
66,Nick Goings,26,CAR,RB,16,8,61,45,394,8.8,1,17,50.8,37,2.8,24.6,73.8,6.5,1,,GoinNi00
67,Freddie Jones,30,ARI,TE,16,15,74,45,426,9.5,2,16,39.2,40,2.8,26.6,60.8,5.8,0,,JoneFr00
68,Santana Moss,25,NYJ,WR,15,14,78,45,838,18.6,5,35,52.6,69,3.0,55.9,57.7,10.7,2,,MossSa00
69,Peerless Price,28,ATL,WR,16,15,106,45,575,12.8,3,28,37.7,50,2.8,35.9,42.5,5.4,0,,PricPe00
70,Jerald Sowell,30,NYJ,FB,16,16,59,45,342,7.6,1,15,54.2,34,2.8,21.4,76.3,5.8,1,,SoweJe00
71,Shawn Bryson,28,DET,RB,16,1,57,44,322,7.3,0,12,40.4,30,2.8,20.1,77.2,5.6,1,,BrysSh00
72,David Patten,30,NWE,WR,16,11,95,44,800,18.2,7,36,45.3,48,2.8,50.0,46.3,8.4,0,,PattDa00
73,Brandon Lloyd,23,SFO,WR,13,13,89,43,565,13.1,6,26,42.7,52,3.3,43.5,48.3,6.3,0,,LloyBr00
74,Antwaan Randle El,25,PIT,WR,16,7,63,43,601,14.0,3,29,54.0,39,2.7,37.6,68.3,9.5,5,,RandAn00
75,David Terrell,25,CHI,WR,16,15,90,42,699,16.6,1,34,42.2,63,2.6,43.7,46.7,7.8,1,,TerrDa00
76,Bobby Wade,23,CHI,WR,16,14,89,42,481,11.5,0,23,31.5,40,2.6,30.1,47.2,5.4,2,,WadeBo00
77,Stephen Alexander,29,DET,TE,16,15,76,41,377,9.2,1,22,40.8,30,2.6,23.6,53.9,5.0,0,,AlexSt00
78,Jabar Gaffney,24,HOU,WR,16,12,68,41,632,15.4,2,34,57.4,69,2.6,39.5,60.3,9.3,1,,GaffJa00
79,Curtis Martin,31,NYJ,RB,16,16,49,41,245,6.0,2,12,44.9,22,2.6,15.3,83.7,5.0,2,PBAP-1AP OPoY-4,MartCu00
80,Michael Pittman,29,TAM,RB,13,13,65,41,391,9.5,3,13,40.0,68,3.2,30.1,63.1,6.0,6,,PittMi00
81,Ahman Green,27,GNB,RB,15,15,51,40,275,6.9,1,18,45.1,48,2.7,18.3,78.4,5.4,7,PB,GreeAh00
82,Clinton Portis,23,WAS,RB,15,15,57,40,235,5.9,2,10,36.8,18,2.7,15.7,70.2,4.1,5,,PortCl00
83,Ken Dilger,33,TAM,TE,16,14,55,39,345,8.8,3,14,50.9,45,2.4,21.6,70.9,6.3,0,,DilgKe00
84,Amos Zereoue,28,OAK,RB,15,6,48,39,284,7.3,0,12,54.2,13,2.6,18.9,81.3,5.9,1,,ZereAm00
85,Curtis Conway,33,SFO,WR,16,5,75,38,403,10.6,3,22,42.7,37,2.4,25.2,50.7,5.4,0,,ConwCu00
86,Tony Fisher,25,GNB,RB,16,0,44,38,277,7.3,2,13,52.3,25,2.4,17.3,86.4,6.3,1,,FishTo00
87,Chris Cooley,22,WAS,TE,16,9,63,37,314,8.5,6,24,47.6,31,2.3,19.6,58.7,5.0,0,,CoolCh00
88,Shaun McDonald,23,STL,WR,16,0,68,37,494,13.4,3,23,48.5,52,2.3,30.9,54.4,7.3,4,,McDoSh00
89,Bobby Engram,31,SEA,WR,13,7,53,36,499,13.9,2,25,58.5,60,2.8,38.4,67.9,9.4,1,,EngrBo00
90,Todd Pinkston,27,PHI,WR,16,16,63,36,676,18.8,1,24,54.0,80,2.3,42.3,57.1,10.7,0,,PinkTo00
91,Jeb Putzier,25,DEN,TE,16,5,54,36,572,15.9,2,27,59.3,39,2.3,35.8,66.7,10.6,0,,PutzJe00
92,Onterrio Smith,24,MIN,RB,11,6,45,36,394,10.9,2,22,66.7,63,3.3,35.8,80.0,8.8,2,,SmitOn00
93,Fred Taylor,28,JAX,RB,14,14,58,36,345,9.6,1,18,41.4,64,2.6,24.6,62.1,5.9,3,,TaylFr00
94,Kevan Barlow,25,SFO,RB,15,14,45,35,212,6.1,0,12,57.8,15,2.3,14.1,77.8,4.7,2,,BarlKe00
95,Deion Branch,25,NWE,WR,9,9,51,35,454,13.0,4,27,60.8,26,3.9,50.4,68.6,8.9,1,,BranDe00
96,Plaxico Burress,27,PIT,WR,11,11,59,35,698,19.9,5,30,54.2,48,3.2,63.5,59.3,11.8,1,,BurrPl00
97,Kevin Johnson,28,BAL,WR,16,5,61,35,373,10.7,1,19,45.9,35,2.2,23.3,57.4,6.1,1,,JohnKe01
98,Bubba Franks,26,GNB,TE,16,14,50,34,361,10.6,7,20,62.0,29,2.1,22.6,68.0,7.2,0,,FranBu00
99,William Henderson,33,GNB,FB,16,8,40,34,239,7.0,3,15,52.5,38,2.1,14.9,85.0,6.0,0,PBAP-1,HendWi00
100,Kris Mangum,31,CAR,TE,15,10,58,34,323,9.5,3,19,43.1,26,2.3,21.5,58.6,5.6,0,,MangKr00
101,Deuce McAllister,26,NOR,RB,14,14,48,34,228,6.7,0,5,27.1,20,2.4,16.3,70.8,4.8,5,,McAlDe00
102,Jerome Pathon,29,NOR,WR,15,7,67,34,581,17.1,1,24,40.3,38,2.3,38.7,50.7,8.7,1,,PathJe00
103,Ricky Proehl,36,CAR,WR,16,3,70,34,497,14.6,0,25,44.3,34,2.1,31.1,48.6,7.1,0,,ProeRi00
104,L.J. Smith,24,PHI,TE,16,8,54,34,377,11.1,5,21,55.6,31,2.1,23.6,63.0,7.0,0,,SmitL.00
105,Travis Taylor,26,BAL,WR,10,9,80,34,421,12.4,0,21,37.5,47,3.4,42.1,42.5,5.3,1,,TaylTr01
106,Doug Gabriel,24,OAK,WR,16,5,79,33,551,16.7,2,26,38.0,58,2.1,34.4,41.8,7.0,2,,GabrDo00
107,Joey Galloway,33,TAM,WR,10,7,53,33,416,12.6,5,25,56.6,36,3.3,41.6,62.3,7.8,3,,GallJo00
108,Ben Troupe,22,TEN,TE,14,7,54,33,329,10.0,1,13,38.9,33,2.4,23.5,61.1,6.1,2,,TrouBe00
109,Boo Williams,25,NOR,TE,16,7,75,33,362,11.0,2,19,33.3,22,2.1,22.6,44.0,4.8,2,,WillBo00
110,Kevin Curtis,26,STL,WR,15,0,50,32,421,13.2,2,18,52.0,41,2.1,28.1,64.0,8.4,1,,CurtKe00
111,Reuben Droughns,26,DEN,RB,16,15,44,32,241,7.5,2,14,47.7,23,2.0,15.1,72.7,5.5,5,,DrouRe00
112,J.R. Redmond,27,OAK,RB,16,1,50,32,233,7.3,0,7,28.0,22,2.0,14.6,64.0,4.7,2,,RedmJ.00
113,Wayne Chrebet,31,NYJ,WR,16,1,54,31,397,12.8,1,20,48.1,35,1.9,24.8,57.4,7.4,0,,ChreWa00
114,Az-Zahir Hakim,27,DET,WR,12,5,57,31,533,17.2,3,24,49.1,39,2.6,44.4,54.4,9.4,0,,HakiAz00
115,Keenan McCardell,34,SDG,WR,7,6,58,31,393,12.7,1,19,46.6,31,4.4,56.1,53.4,6.8,0,,McCaKe00
116,Koren Robinson,24,SEA,WR,10,8,67,31,495,16.0,2,22,41.8,33,3.1,49.5,46.3,7.4,0,,RobiKo00
117,Jerramy Stevens,25,SEA,TE,16,5,47,31,349,11.3,3,19,57.4,32,1.9,21.8,66.0,7.4,0,,StevJe00
118,Kelley Washington,25,CIN,WR,16,2,50,31,378,12.2,3,19,52.0,28,1.9,23.6,62.0,7.6,0,,WashKe00
119,Darius Watts,23,DEN,WR,16,2,53,31,385,12.4,1,18,50.9,28,1.9,24.1,58.5,7.3,1,,WattDa00
120,Quincy Morgan,27,2TM,WR,15,12,68,31,404,13.0,3,19,39.7,53,2.1,26.9,45.6,5.9,1,,MorgQu00
120,Quincy Morgan,27,CLE,WR,6,5,21,9,144,16.0,3,7,38.1,46,1.5,24.0,42.9,6.9,1,,MorgQu00
120,Quincy Morgan,27,DAL,WR,9,7,47,22,260,11.8,0,12,40.4,53,2.4,28.9,46.8,5.5,0,,MorgQu00
121,Daniel Graham,26,NWE,TE,14,14,48,30,364,12.1,7,20,56.3,48,2.1,26.0,62.5,7.6,0,,GrahDa00
122,Chester Taylor,25,BAL,RB,16,4,38,30,184,6.1,0,10,47.4,23,1.9,11.5,78.9,4.8,1,,TaylCh01
123,Dez White,25,ATL,WR,16,15,56,30,370,12.3,2,16,39.3,54,1.9,23.1,53.6,6.6,0,,WhitDe00
124,Jerry Rice,42,2TM,WR,17,14,64,30,429,14.3,3,21,43.8,56,1.8,25.2,46.9,6.7,0,,RiceJe00
124,Jerry Rice,42,OAK,WR,6,5,15,5,67,13.4,0,4,33.3,18,0.8,11.2,33.3,4.5,0,,RiceJe00
124,Jerry Rice,42,SEA,WR,11,9,49,25,362,14.5,3,17,46.9,56,2.3,32.9,51.0,7.4,0,,RiceJe00
125,Mike Alstott,31,TAM,FB,14,11,41,29,202,7.0,0,11,36.6,20,2.1,14.4,70.7,4.9,2,,AlstMi00
126,Derick Armstrong,25,HOU,WR,14,1,39,29,415,14.3,1,21,66.7,44,2.1,29.6,74.4,10.6,0,,ArmsDe00
127,Warrick Dunn,29,ATL,RB,16,16,39,29,294,10.1,0,9,43.6,59,1.8,18.4,74.4,7.5,3,,DunnWa00
128,Chad Lewis,33,PHI,TE,15,9,46,29,267,9.2,3,16,56.5,21,1.9,17.8,63.0,5.8,0,,LewiCh00
129,Marcus Pollard,32,IND,TE,13,13,41,29,309,10.7,6,17,61.0,31,2.2,23.8,70.7,7.5,0,,PollMa00
130,Aaron Stecker,29,NOR,RB,16,3,38,29,174,6.0,0,8,34.2,26,1.8,10.9,76.3,4.6,1,,StecAa00
131,Steve Heiden,28,CLE,TE,13,13,42,28,287,10.3,5,14,54.8,30,2.2,22.1,66.7,6.8,1,,HeidSt00
132,Kevin Jones,22,DET,RB,15,14,41,28,180,6.4,1,8,46.3,34,1.9,12.0,68.3,4.4,2,,JoneKe02
133,Patrick Pass,27,NWE,FB,14,4,32,28,215,7.7,0,7,40.6,22,2.0,15.4,87.5,6.7,1,,PassPa00
134,Tai Streets,27,DET,WR,13,12,56,28,260,9.3,1,13,35.7,22,2.2,20.0,50.0,4.6,0,,StreTa00
135,LaBrandon Toefield,24,JAX,RB,14,0,34,28,151,5.4,1,13,52.9,16,2.0,10.8,82.4,4.4,1,,ToefLa00
136,Corey Bradford,29,HOU,WR,15,10,54,27,399,14.8,3,20,42.6,47,1.8,26.6,50.0,7.4,0,,BradCo00
137,Todd Heap,24,BAL,TE,6,5,44,27,303,11.2,3,17,50.0,37,4.5,50.5,61.4,6.9,0,,HeapTo00
138,Doug Jolley,25,OAK,TE,16,13,48,27,313,11.6,2,14,47.9,34,1.7,19.6,56.3,6.5,0,,JollDo00
139,Joe Jurevicius,30,TAM,WR,10,3,37,27,333,12.3,2,15,62.2,42,2.7,33.3,73.0,9.0,0,,JureJo00
140,Mewelde Moore,22,MIN,RB,10,3,32,27,238,8.8,0,8,53.1,26,2.7,23.8,84.4,7.4,0,,MoorMe00
141,Reggie Williams,21,JAX,WR,16,15,54,27,268,9.9,1,14,40.7,26,1.7,16.8,50.0,5.0,1,,WillRe00
142,Richie Anderson,33,DAL,FB,12,4,41,26,207,8.0,0,7,41.5,28,2.2,17.3,63.4,5.0,1,,AndeRi00
143,Kevin Faulk,28,NWE,RB,11,1,30,26,248,9.5,1,14,50.0,31,2.4,22.5,86.7,8.3,2,,FaulKe00
144,Randy Hymes,25,BAL,WR,14,7,48,26,323,12.4,2,17,47.9,57,1.9,23.1,54.2,6.7,0,,HymeRa00
145,Aaron Shea,28,CLE,TE,15,8,48,26,252,9.7,4,13,37.5,35,1.7,16.8,54.2,5.3,0,,SheaAa00
146,Derrick Blaylock,25,KAN,RB,12,5,36,25,246,9.8,1,10,44.4,30,2.1,20.5,69.4,6.8,0,,BlayDe00
147,Dallas Clark,25,IND,TE,15,13,39,25,423,16.9,5,18,56.4,80,1.7,28.2,64.1,10.8,2,,ClarDa00
148,Dante Hall,26,KAN,WR,16,6,38,25,230,9.2,0,15,52.6,22,1.6,14.4,65.8,6.1,1,,HallDa00
149,Erron Kinney,27,TEN,TE,9,9,30,25,193,7.7,3,14,70.0,21,2.8,21.4,83.3,6.4,0,,KinnEr00
150,Shad Meier,26,TEN,TE,14,6,36,25,127,5.1,2,6,36.1,29,1.8,9.1,69.4,3.5,1,,MeieSh00
151,Kenny Watson,26,CIN,RB,16,0,35,25,171,6.8,1,9,34.3,21,1.6,10.7,71.4,4.9,2,,WatsKe00
152,Daniel Wilcox,27,BAL,TE,16,5,35,25,219,8.8,1,12,57.1,20,1.6,13.7,71.4,6.3,1,,WilcDa01
153,Tim Brown,38,TAM,WR,15,4,31,24,200,8.3,1,8,51.6,21,1.6,13.3,77.4,6.5,2,,BrowTi00
154,Desmond Clark,27,CHI,TE,15,13,49,24,282,11.8,1,14,44.9,31,1.6,18.8,49.0,5.8,1,,ClarDe00
155,Robert Ferguson,25,GNB,WR,13,5,49,24,367,15.3,1,18,40.8,48,1.8,28.2,49.0,7.5,1,,FergRo00
156,Terry Glenn,30,DAL,WR,6,6,38,24,400,16.7,2,16,60.5,48,4.0,66.7,63.2,10.5,0,,GlenTe00
157,Clarence Moore,22,BAL,WR,15,6,58,24,293,12.2,4,18,32.8,52,1.6,19.5,41.4,5.1,0,,MoorCl00
158,Shaun Alexander,27,SEA,RB,16,16,38,23,170,7.4,4,9,39.5,24,1.4,10.6,60.5,4.5,5,PBAP-2,AlexSh00
159,Brian Finneran,28,ATL,WR,12,1,33,23,258,11.2,2,16,60.6,26,1.9,21.5,69.7,7.8,1,,FinnBr00
160,Itula Mili,31,SEA,TE,15,4,36,23,240,10.4,1,14,52.8,20,1.5,16.0,63.9,6.7,0,,MiliIt00
161,Derrius Thompson,27,MIA,WR,16,3,48,23,359,15.6,4,18,39.6,36,1.4,22.4,47.9,7.5,0,,ThomDe00
162,Dwayne Carswell,32,DEN,TE,15,14,36,22,198,9.0,1,10,50.0,20,1.5,13.2,61.1,5.5,0,,CarsDw00
163,Antonio Chatman,25,GNB,WR,16,2,45,22,246,11.2,1,15,46.7,21,1.4,15.4,48.9,5.5,3,,ChatAn00
164,Justin Griffith,24,ATL,FB,12,11,31,22,220,10.0,1,10,45.2,62,1.8,18.3,71.0,7.1,0,,GrifJu00
165,Larry Johnson,25,KAN,RB,10,3,29,22,278,12.6,2,13,62.1,40,2.2,27.8,75.9,9.6,0,,JohnLa00
166,Willis McGahee,23,BUF,RB,16,11,36,22,169,7.7,0,8,38.9,16,1.4,10.6,61.1,4.7,4,AP CPoY-3,McGaWi00
167,Freddie Mitchell,26,PHI,WR,16,9,45,22,377,17.1,2,18,42.2,60,1.4,23.6,48.9,8.4,0,,MitcFr00
168,Sammy Morris,27,MIA,RB,13,8,28,22,124,5.6,0,5,35.7,24,1.7,9.5,78.6,4.4,1,,MorrSa00
169,Antowain Smith,32,TEN,RB,13,4,26,22,169,7.7,0,7,50.0,31,1.7,13.0,84.6,6.5,2,,SmitAn00
170,Michael Bennett,26,MIN,RB,11,7,23,21,207,9.9,1,6,69.6,38,1.9,18.8,91.3,9.0,1,,BennMi00
171,Brad Hoover,28,CAR,FB,14,9,32,21,161,7.7,2,7,40.6,34,1.5,11.5,65.6,5.0,0,,HoovBr00
172,Terry Jackson,28,SFO,FB,16,0,30,21,139,6.6,0,5,26.7,22,1.3,8.7,70.0,4.6,3,,JackTe00
173,Matt Schobel,26,CIN,TE,16,1,33,21,201,9.6,4,10,39.4,76,1.3,12.6,63.6,6.1,1,,SchoMa00
174,Mack Strong,33,SEA,FB,16,13,31,21,99,4.7,0,8,35.5,13,1.3,6.2,67.7,3.2,2,,StroMa00
175,Moe Williams,30,MIN,RB,14,1,27,21,233,11.1,1,10,44.4,28,1.5,16.6,77.8,8.6,0,,WillMo00
176,Eddie Berlin,26,TEN,WR,16,1,41,20,278,13.9,1,14,46.3,31,1.3,17.4,48.8,6.8,0,,BerlEd00
177,Chris Brown,23,TEN,RB,11,11,33,20,147,7.4,0,6,39.4,21,1.8,13.4,60.6,4.5,6,,BrowCh03
178,Terry Jones,25,BAL,TE,15,11,29,20,152,7.6,1,7,34.5,19,1.3,10.1,69.0,5.2,0,,JoneTe00
179,Lee Suggs,24,CLE,RB,10,3,36,20,178,8.9,1,6,27.8,59,2.0,17.8,55.6,4.9,6,,SuggLe00
180,Obafemi Ayanbadejo,29,ARI,FB,16,5,25,19,171,9.0,1,9,56.0,21,1.2,10.7,76.0,6.8,1,,AyanOb00
181,Kelly Campbell,24,MIN,WR,16,3,32,19,364,19.2,1,14,53.1,61,1.2,22.8,59.4,11.4,1,,CampKe00
182,Troy Fleming,24,TEN,RB,16,0,28,19,164,8.6,2,8,42.9,37,1.2,10.3,67.9,5.9,0,,FlemTr00
183,Priest Holmes,31,KAN,RB,8,8,25,19,187,9.8,1,8,36.0,52,2.4,23.4,76.0,7.5,4,,HolmPr00
184,Steven Jackson,21,STL,RB,14,3,24,19,189,9.9,0,6,41.7,28,1.4,13.5,79.2,7.9,1,,JackSt00
185,Tony Richardson,33,KAN,FB,16,16,26,19,118,6.2,0,4,34.6,22,1.2,7.4,73.1,4.5,0,PBAP-2,RichTo00
186,Ernest Wilford,25,JAX,WR,15,3,35,19,271,14.3,2,10,45.7,46,1.3,18.1,54.3,7.7,0,,WilfEr00
187,Chris Baker,25,NYJ,TE,16,0,29,18,182,10.1,4,12,58.6,23,1.1,11.4,62.1,6.3,1,,BakeCh00
188,Reche Caldwell,25,SDG,WR,6,6,29,18,310,17.2,3,8,48.3,58,3.0,51.7,62.1,10.7,1,,CaldRe00
189,Verron Haynes,25,PIT,RB,13,0,23,18,142,7.9,2,9,39.1,26,1.4,10.9,78.3,6.2,0,,HaynVe00
190,Josh Scobey,25,ARI,RB,12,0,21,18,191,10.6,0,8,47.6,42,1.5,15.9,85.7,9.1,1,,ScobJo00
191,Reggie Swinton,29,DET,WR,13,1,31,18,213,11.8,1,12,51.6,28,1.4,16.4,58.1,6.9,1,,SwinRe00
