Rk,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards,-9999
27,Pierre Garcon,24,IND,WR,14,14,119,67,784,11.7,6,41,52.9,57,4.8,56.0,56.3,6.6,0,,GarcPi00
28,Chad Johnson,32,CIN,WR,14,12,126,67,831,12.4,4,47,51.6,42,4.8,59.4,53.2,6.6,0,,JohnCh01
29,Jacob Tamme,25,IND,TE,16,8,93,67,631,9.4,4,35,61.3,30,4.2,39.4,72.0,6.8,0,,TammJa00
30,Arian Foster,24,HOU,RB,16,13,84,66,604,9.2,2,34,51.2,50,4.1,37.8,78.6,7.2,3,PBAP-1AP OPoY-3,FostAr00
31,Lance Moore,27,NOR,WR,16,1,94,66,763,11.6,8,40,60.6,80,4.1,47.7,70.2,8.1,2,,MoorLa00
32,Mike Thomas,23,JAX,WR,16,11,102,66,820,12.4,4,38,51.0,50,4.1,51.3,64.7,8.0,3,,ThomMi01
33,Kellen Winslow,27,TAM,TE,16,11,98,66,730,11.1,5,36,52.0,41,4.1,45.6,67.3,7.4,1,,WinsKe01
34,Jabar Gaffney,30,DEN,WR,16,11,112,65,875,13.5,2,41,50.0,50,4.1,54.7,58.0,7.8,1,,GaffJa00
35,Mike Williams,26,SEA,WR,14,13,110,65,751,11.6,2,41,47.3,68,4.6,53.6,59.1,6.8,0,AP CPoY-2,WillMi03
36,Mike Williams,23,TAM,WR,16,16,129,65,964,14.8,11,44,42.6,58,4.1,60.3,50.4,7.5,3,AP ORoY-2,WillMi04
37,Anquan Boldin,30,BAL,WR,16,16,109,64,837,13.1,7,43,51.4,61,4.0,52.3,58.7,7.7,1,,BoldAn00
38,Ray Rice,23,BAL,RB,16,14,83,63,556,8.8,1,23,42.2,34,3.9,34.8,75.9,6.7,0,,RiceRa00
39,Peyton Hillis,24,CLE,RB,16,14,77,61,477,7.8,2,25,42.9,47,3.8,29.8,79.2,6.2,8,,HillPe00
40,Derrick Mason,36,BAL,WR,16,15,100,61,802,13.1,7,44,56.0,42,3.8,50.1,61.0,8.0,0,,MasoDe00
41,Deion Branch,31,2TM,WR,15,12,92,61,818,13.4,6,43,60.9,79,4.1,54.5,66.3,8.9,1,,BranDe00
41,Deion Branch,31,SEA,WR,4,3,18,13,112,8.6,1,7,61.1,41,3.3,28.0,72.2,6.2,1,,BranDe00
41,Deion Branch,31,NWE,WR,11,9,74,48,706,14.7,5,36,60.8,79,4.4,64.2,64.9,9.5,0,,BranDe00
42,Mario Manningham,24,NYG,WR,16,8,93,60,944,15.7,9,28,50.5,92,3.8,59.0,64.5,10.2,1,,MannMa01
43,Zach Miller,25,OAK,TE,15,15,92,60,685,11.4,5,37,53.3,43,4.0,45.7,65.2,7.4,1,PB,MillZa01
44,Mike Wallace,24,PIT,WR,16,16,98,60,1257,21.0,10,48,53.1,56,3.8,78.6,61.2,12.8,1,,WallMi00
45,Eddie Royal,24,DEN,WR,16,10,105,59,627,10.6,3,32,41.9,41,3.7,39.2,56.2,6.0,4,,RoyaEd00
46,Darren Sproles,27,SDG,RB,16,3,75,59,520,8.8,2,25,46.7,57,3.7,32.5,78.7,6.9,3,,SproDa00
47,Hines Ward,34,PIT,WR,16,15,95,59,755,12.8,5,35,51.6,43,3.7,47.2,62.1,7.9,1,,WardHi00
48,Jahvid Best,21,DET,RB,16,9,80,58,487,8.4,2,15,37.5,75,3.6,30.4,72.5,6.1,1,,BestJa00
49,Austin Collie,25,IND,WR,9,6,71,58,649,11.2,8,32,71.8,73,6.4,72.1,81.7,9.1,1,,CollAu00
50,Marcedes Lewis,26,JAX,TE,16,16,89,58,700,12.1,10,37,52.8,42,3.6,43.8,65.2,7.9,2,PB,LewiMa00
51,Vernon Davis,26,SFO,TE,16,16,93,56,914,16.3,7,35,49.5,66,3.5,57.1,60.2,9.8,0,,DaviVe00
52,Nate Burleson,29,DET,WR,14,14,86,55,625,11.4,6,29,52.3,58,3.9,44.6,64.0,7.3,2,,BurlNa00
53,Michael Crabtree,23,SFO,WR,16,15,101,55,741,13.5,6,40,44.6,60,3.4,46.3,54.5,7.3,0,,CrabMi00
54,Dustin Keller,26,NYJ,TE,16,13,100,55,687,12.5,5,33,44.0,41,3.4,42.9,55.0,6.9,0,,KellDu00
55,Braylon Edwards,27,NYJ,WR,16,15,101,53,904,17.1,7,40,45.5,74,3.3,56.5,52.5,9.0,1,,EdwaBr00
56,Brandon Gibson,23,STL,WR,14,12,91,53,620,11.7,2,32,48.4,41,3.8,44.3,58.2,6.8,0,,GibsBr00
57,Jermaine Gresham,22,CIN,TE,15,10,83,52,471,9.1,4,26,50.6,27,3.5,31.4,62.7,5.7,2,,GresJe00
58,Santonio Holmes,26,NYJ,WR,12,10,96,52,746,14.3,6,35,46.9,52,4.3,62.2,54.2,7.8,2,,HolmSa00
59,Jordan Shipley,25,CIN,WR,15,4,74,52,600,11.5,3,31,52.7,64,3.5,40.0,70.3,8.1,0,,ShipJo00
60,LaDainian Tomlinson,31,NYJ,RB,15,13,79,52,368,7.1,0,19,45.6,21,3.5,24.5,65.8,4.7,4,,TomlLa00
61,Jason Avant,27,PHI,WR,16,3,76,51,573,11.2,1,29,60.5,34,3.2,35.8,67.1,7.5,0,,AvanJa00
62,Donald Driver,35,GNB,WR,15,15,85,51,565,11.1,4,30,49.4,61,3.4,37.7,60.0,6.6,1,PB,DrivDo00
63,Matt Forte,25,CHI,RB,16,16,70,51,547,10.7,3,21,48.6,89,3.2,34.2,72.9,7.8,3,,FortMa00
64,Jacoby Jones,26,HOU,WR,15,7,78,51,562,11.0,3,30,51.3,47,3.4,37.5,65.4,7.2,1,,JoneJa03
65,Johnny Knox,24,CHI,WR,16,16,100,51,960,18.8,5,43,47.0,67,3.2,60.0,51.0,9.6,1,,KnoxJo00
66,Kevin Walter,29,HOU,WR,16,16,80,51,621,12.2,5,33,55.0,35,3.2,38.8,63.8,7.8,0,,WaltKe00
67,Antonio Gates,30,SDG,TE,10,10,65,50,782,15.6,10,42,69.2,48,5.0,78.2,76.9,12.0,0,PBAP-2,GateAn00
68,James Jones,26,GNB,WR,16,3,87,50,679,13.6,5,33,50.6,66,3.1,42.4,57.5,7.8,3,,JoneJa04
69,Felix Jones,23,DAL,RB,16,7,52,48,450,9.4,1,11,50.0,71,3.0,28.1,92.3,8.7,2,,JoneFe00
70,Steve Smith,25,NYG,WR,9,7,75,48,529,11.0,3,26,57.3,45,5.3,58.8,64.0,7.1,0,,SmitSt02
71,Ahmad Bradshaw,24,NYG,RB,16,11,58,47,314,6.7,0,18,44.8,18,2.9,19.6,81.0,5.4,7,,BradAh00
72,Steve Breaston,27,ARI,WR,13,11,87,47,718,15.3,1,32,44.8,37,3.6,55.2,54.0,8.3,0,,BreaSt00
73,DeSean Jackson,24,PHI,WR,14,14,95,47,1056,22.5,6,32,43.2,91,3.4,75.4,49.5,11.1,4,PBAP OPoY-5,JackDe00
74,Darren McFadden,23,OAK,RB,13,13,61,47,507,10.8,3,22,47.5,67,3.6,39.0,77.0,8.3,4,,McFaDa00
75,Tony Moeaki,23,KAN,TE,15,15,73,47,556,11.8,3,31,53.4,34,3.1,37.1,64.4,7.6,0,,MoeaTo00
76,Visanthe Shiancoe,30,MIN,TE,16,9,79,47,530,11.3,2,20,46.8,33,2.9,33.1,59.5,6.7,0,,ShiaVi00
77,Earl Bennett,23,CHI,WR,14,3,71,46,561,12.2,3,27,50.7,48,3.3,40.1,64.8,7.9,1,,BennEa00
78,Frank Gore,27,SFO,RB,11,11,72,46,452,9.8,2,15,38.9,41,4.2,41.1,63.9,6.3,4,,GoreFr00
79,Steven Jackson,27,STL,RB,16,16,62,46,383,8.3,0,14,41.9,49,2.9,23.9,74.2,6.2,1,PB,JackSt00
80,Steve Smith Sr.,31,CAR,WR,14,14,100,46,554,12.0,2,24,37.0,39,3.3,39.6,46.0,5.5,3,,SmitSt01
81,Cadillac Williams,28,TAM,RB,16,9,64,46,355,7.7,1,19,39.1,20,2.9,22.2,71.9,5.5,1,,WillCa02
82,Dez Bryant,22,DAL,WR,12,2,73,45,561,12.5,6,23,45.2,46,3.8,46.8,61.6,7.7,1,,BryaDe01
83,Jamaal Charles,24,KAN,RB,16,6,64,45,468,10.4,3,22,51.6,31,2.8,29.3,70.3,7.3,3,PBAP-1,CharJa00
84,Aaron Hernandez,21,NWE,TE,14,7,64,45,563,12.5,6,27,54.7,46,3.2,40.2,70.3,8.8,0,,HernAa00
85,Jordy Nelson,25,GNB,WR,16,4,64,45,582,12.9,2,25,62.5,80,2.8,36.4,70.3,9.1,3,,NelsJo00
86,Tony Scheffler,27,DET,TE,15,4,72,45,378,8.4,1,23,47.2,25,3.0,25.2,62.5,5.3,1,,ScheTo00
87,Anthony Armstrong,27,WAS,WR,15,11,86,44,871,19.8,3,32,44.2,76,2.9,58.1,51.2,10.1,1,,ArmsAn00
88,Chris Johnson,25,TEN,RB,16,16,57,44,245,5.6,1,9,29.8,25,2.8,15.3,77.2,4.3,3,PB,JohnCh04
89,Robert Meachem,26,NOR,WR,16,7,66,44,638,14.5,5,27,56.1,55,2.8,39.9,66.7,9.7,0,,MeacRo00
90,Josh Morgan,25,SFO,WR,16,11,80,44,698,15.9,2,27,46.3,65,2.8,43.6,55.0,8.7,2,,MorgJo00
91,Jason Snelling,27,ATL,RB,14,0,51,44,303,6.9,3,13,39.2,28,3.1,21.6,86.3,5.9,2,,SnelJa00
92,Brian Hartline,24,MIA,WR,12,11,73,43,615,14.3,1,27,52.1,54,3.6,51.3,58.9,8.4,1,,HartBr00
93,Brandon Jackson,25,GNB,RB,16,13,50,43,342,8.0,1,18,58.0,37,2.7,21.4,86.0,6.8,1,,JackBr00
94,Mike Sims-Walker,26,JAX,WR,14,13,80,43,562,13.1,7,32,52.5,39,3.1,40.1,53.8,7.0,1,,WalkMi01
95,Kenny Britt,22,TEN,WR,12,7,73,42,775,18.5,9,33,53.4,80,3.5,64.6,57.5,10.6,1,,BritKe00
96,Brent Celek,25,PHI,TE,16,15,79,42,511,12.2,4,23,44.3,65,2.6,31.9,53.2,6.5,0,,CeleBr00
97,Rob Gronkowski,21,NWE,TE,16,11,59,42,546,13.0,10,30,64.4,28,2.6,34.1,71.2,9.3,1,,GronRo00
98,Heath Miller,28,PIT,TE,14,14,67,42,512,12.2,2,24,52.2,36,3.0,36.6,62.7,7.6,1,,MillHe00
99,Nate Washington,27,TEN,WR,16,16,94,42,687,16.4,6,34,42.6,71,2.6,42.9,44.7,7.3,0,,WashNa00
100,Jerricho Cotchery,28,NYJ,WR,14,5,86,41,433,10.6,2,27,40.7,49,2.9,30.9,47.7,5.0,0,,CotcJe00
101,Daniel Fells,27,STL,TE,16,6,65,41,391,9.5,2,24,49.2,36,2.6,24.4,63.1,6.0,0,,FellDa00
102,Michael Jenkins,28,ATL,WR,11,9,73,41,505,12.3,2,29,46.6,43,3.7,45.9,56.2,6.9,0,,JenkMi00
103,Louis Murphy,23,OAK,WR,14,9,78,41,609,14.9,2,28,43.6,70,2.9,43.5,52.6,7.8,2,,MurpLo00
104,Greg Olsen,25,CHI,TE,16,13,70,41,404,9.9,5,22,50.0,39,2.6,25.3,58.6,5.8,2,,OlseGr00
105,Jeremy Shockey,30,NOR,TE,13,11,59,41,408,10.0,3,22,61.0,31,3.2,31.4,69.5,6.9,0,,ShocJe00
106,Mike Goodson,23,CAR,RB,16,3,57,40,310,7.8,0,15,36.8,32,2.5,19.4,70.2,5.4,6,,GoodMi00
107,Todd Heap,30,BAL,TE,13,13,64,40,599,15.0,5,30,54.7,65,3.1,46.1,62.5,9.4,1,,HeapTo00
108,Devin Hester,28,CHI,WR,16,13,73,40,475,11.9,4,24,45.2,39,2.5,29.7,54.8,6.5,0,PBAP-1,HestDe99
109,Chansi Stuckey,27,CLE,WR,16,5,63,40,346,8.7,0,21,42.9,25,2.5,21.6,63.5,5.5,3,,StucCh20
110,Anthony Fasano,26,MIA,TE,15,15,60,39,528,13.5,4,29,56.7,31,2.6,35.2,65.0,8.8,0,,FasaAn00
111,Keiland Williams,24,WAS,RB,15,3,58,39,309,7.9,2,11,34.5,36,2.6,20.6,67.2,5.3,1,,WillKe03
112,Owen Daniels,28,HOU,TE,11,10,68,38,471,12.4,2,25,50.0,31,3.5,42.8,55.9,6.9,0,,DaniOw00
113,Brandon LaFell,24,CAR,WR,14,2,77,38,468,12.3,1,23,39.0,44,2.7,33.4,49.4,6.1,0,,LaFeBr00
114,Dallas Clark,31,IND,TE,6,6,53,37,347,9.4,3,21,62.3,50,6.2,57.8,69.8,6.5,0,,ClarDa00
115,Lee Evans,29,BUF,WR,13,13,84,37,578,15.6,4,26,39.3,54,2.8,44.5,44.0,6.9,2,,EvanLe00
116,Malcom Floyd,29,SDG,WR,11,9,77,37,717,19.4,6,33,45.5,55,3.4,65.2,48.1,9.3,1,,FloyMa00
117,David Gettis,23,CAR,WR,15,13,67,37,508,13.7,3,24,47.8,88,2.5,33.9,55.2,7.6,0,,GettDa00
118,Knowshon Moreno,23,DEN,RB,13,13,48,37,372,10.1,3,15,50.0,45,2.8,28.6,77.1,7.8,3,,MoreKn00
119,Roy Williams,29,DAL,WR,15,9,64,37,530,14.3,5,24,50.0,63,2.5,35.3,57.8,8.3,3,,WillRo04
120,Deon Butler,24,SEA,WR,13,8,70,36,385,10.7,4,20,37.1,63,2.8,29.6,51.4,5.5,0,,ButlDe00
121,Joel Dreessen,28,HOU,TE,16,10,55,36,518,14.4,4,24,50.9,43,2.3,32.4,65.5,9.4,1,,DreeJo00
122,Mohamed Massaquoi,24,CLE,WR,15,14,73,36,483,13.4,2,24,41.1,41,2.4,32.2,49.3,6.6,1,,MassMo00
123,Adrian Peterson,25,MIN,RB,15,15,50,36,341,9.5,1,17,48.0,34,2.4,22.7,72.0,6.8,1,PBAP-2,PeteAd01
124,Bo Scaife,29,TEN,TE,14,13,52,36,318,8.8,4,17,46.2,30,2.6,22.7,69.2,6.1,2,,ScaiBo00
125,Blair White,23,IND,WR,13,4,57,36,355,9.9,5,24,52.6,33,2.8,27.3,63.2,6.2,1,,WhitBl00
126,Kevin Boss,26,NYG,TE,15,13,70,35,531,15.2,5,20,40.0,54,2.3,35.4,50.0,7.6,1,,BossKe00
127,Reggie Bush,25,NOR,RB,8,6,42,34,208,6.1,1,10,47.6,20,4.3,26.0,81.0,5.0,2,,BushRe00
128,Devery Henderson,28,NOR,WR,16,11,59,34,464,13.6,1,22,49.2,57,2.1,29.0,57.6,7.9,0,,HendDe00
129,Maurice Jones-Drew,25,JAX,RB,14,14,44,34,317,9.3,2,13,43.2,75,2.4,22.6,77.3,7.2,2,PB,DrewMa00
130,Laurent Robinson,25,STL,WR,14,11,75,34,344,10.1,2,21,36.0,32,2.4,24.6,45.3,4.6,0,,RobiLa01
131,Danny Woodhead,25,NWE,RB,14,3,44,34,379,11.1,1,15,47.7,50,2.4,27.1,77.3,8.6,1,,WoodDa02
132,Martellus Bennett,23,DAL,TE,16,11,47,33,260,7.9,0,12,44.7,32,2.1,16.3,70.2,5.5,1,,BennMa00
133,Ronnie Brown,29,MIA,RB,16,16,43,33,242,7.3,0,13,44.2,24,2.1,15.1,76.7,5.6,3,,BrowRo05
134,Justin Forsett,25,SEA,RB,16,5,51,33,252,7.6,0,10,39.2,21,2.1,15.8,64.7,4.9,0,,ForsJu00
135,Roscoe Parrish,28,BUF,WR,8,6,53,33,400,12.1,2,20,47.2,37,4.1,50.0,62.3,7.5,1,,ParrRo00
136,Dante Rosario,26,CAR,TE,16,6,58,32,264,8.3,0,15,34.5,26,2.0,16.5,55.2,4.6,0,,RosaDa00
137,John Carlson,26,SEA,TE,15,13,58,31,318,10.3,1,12,36.2,37,2.1,21.2,53.4,5.5,0,,CarlJo00
138,Jimmy Graham,24,NOR,TE,15,5,44,31,356,11.5,5,21,63.6,52,2.1,23.7,70.5,8.1,1,,GrahJi00
139,Fred Jackson,29,BUF,RB,16,13,54,31,215,6.9,2,9,25.9,65,1.9,13.4,57.4,4.0,5,,JackFr02
140,David Nelson,24,BUF,WR,15,3,47,31,353,11.4,3,19,55.3,37,2.1,23.5,66.0,7.5,0,,NelsDa01
141,Brandon Stokley,34,SEA,WR,11,0,43,31,354,11.4,0,22,60.5,36,2.8,32.2,72.1,8.2,0,,StokBr00
142,T.J. Houshmandzadeh,33,BAL,WR,16,2,57,30,398,13.3,3,19,42.1,56,1.9,24.9,52.6,7.0,1,,HousTJ00
143,Ben Obomanu,27,SEA,WR,15,6,49,30,494,16.5,4,17,53.1,87,2.0,32.9,61.2,10.1,0,,ObomBe00
144,David Thomas,27,NOR,TE,13,8,46,30,219,7.3,2,11,43.5,22,2.3,16.8,65.2,4.8,0,,ThomDa02
145,Jared Cook,23,TEN,TE,16,1,45,29,361,12.4,1,18,53.3,36,1.8,22.6,64.4,8.0,0,,CookJa02
146,Brian Robiskie,23,CLE,WR,14,11,49,29,310,10.7,3,12,40.8,46,2.1,22.1,59.2,6.3,0,,RobiBr00
147,Pierre Thomas,26,NOR,RB,6,3,29,29,201,6.9,0,10,58.6,23,4.8,33.5,100.0,6.9,0,,ThomPi00
148,Delanie Walker,26,SFO,TE,14,8,45,29,331,11.4,0,13,55.6,38,2.1,23.6,64.4,7.4,1,,WalkHu00
149,Cedric Benson,28,CIN,RB,16,16,37,28,178,6.4,1,9,45.9,24,1.8,11.1,75.7,4.8,7,,BensCe00
150,Bernard Berrian,30,MIN,WR,14,9,54,28,252,9.0,0,14,42.6,30,2.0,18.0,51.9,4.7,2,,BerrBe00
151,Correll Buckhalter,32,DEN,RB,15,0,39,28,240,8.6,2,9,41.0,23,1.9,16.0,71.8,6.2,1,,BuckCo00
152,Patrick Crayton,31,SDG,WR,9,2,42,28,514,18.4,1,24,64.3,49,3.1,57.1,66.7,12.2,0,,CrayPa00
153,Emmanuel Sanders,23,PIT,WR,13,1,50,28,376,13.4,2,18,54.0,35,2.2,28.9,56.0,7.5,2,,SandEm00
154,Randy Moss,33,3TM,WR,16,11,63,28,393,14.0,5,20,41.3,37,1.8,24.6,44.4,6.2,0,,MossRa00
154,Randy Moss,33,NWE,WR,4,3,22,9,139,15.4,3,6,36.4,35,2.3,34.8,40.9,6.3,0,,MossRa00
154,Randy Moss,33,MIN,WR,4,4,25,13,174,13.4,2,10,52.0,37,3.3,43.5,52.0,7.0,0,,MossRa00
154,Randy Moss,33,TEN,WR,8,4,16,6,80,13.3,0,4,31.3,26,0.8,10.0,37.5,5.0,0,,MossRa00
155,Early Doucet,25,ARI,WR,10,5,59,26,291,11.2,1,10,32.2,36,2.6,29.1,44.1,4.9,0,,DoucEa00
156,Darrius Heyward-Bey,23,OAK,WR,15,14,65,26,366,14.1,1,18,36.9,69,1.7,24.4,40.0,5.6,1,,HeywDa00
157,Rashad Jennings,25,JAX,RB,13,3,35,26,223,8.6,0,8,37.1,25,2.0,17.2,74.3,6.4,0,,JennRa00
158,Mewelde Moore,28,PIT,RB,15,0,31,26,205,7.9,0,10,48.4,29,1.7,13.7,83.9,6.6,0,,MoorMe00
159,Arrelious Benn,22,TAM,WR,15,9,38,25,395,15.8,2,17,57.9,64,1.7,26.3,65.8,10.4,1,,BennAr00
160,Andre Caldwell,25,CIN,WR,15,5,37,25,345,13.8,0,16,64.9,53,1.7,23.0,67.6,9.3,1,,CaldAn00
161,Jacoby Ford,23,OAK,WR,16,9,54,25,470,18.8,2,19,40.7,52,1.6,29.4,46.3,8.7,3,,FordJa01
162,Maurice Morris,31,DET,RB,14,7,31,25,170,6.8,0,7,51.6,16,1.8,12.1,80.6,5.5,1,,MorrMa00
163,Marcel Reece,25,OAK,FB,16,10,43,25,333,13.3,3,12,37.2,73,1.6,20.8,58.1,7.7,1,,ReecMa00
164,Mike Tolbert,25,SDG,RB,15,4,29,25,216,8.6,0,8,62.1,28,1.7,14.4,86.2,7.4,5,,TolbMi00
165,Derek Hagan,26,NYG,WR,7,4,43,24,223,9.3,1,14,46.5,17,3.4,31.9,55.8,5.2,0,,HagaDe00
166,Andre Roberts,22,ARI,WR,15,2,49,24,307,12.8,2,10,34.7,74,1.6,20.5,49.0,6.3,2,,RobeAn00
167,C.J. Spiller,23,BUF,RB,14,1,30,24,157,6.5,1,7,43.3,41,1.7,11.2,80.0,5.2,5,,SpilC.00
168,Sammie Stroughter,24,TAM,WR,12,4,38,24,239,10.0,0,13,44.7,27,2.0,19.9,63.2,6.3,1,,StroSa00
169,Brandon Tate,23,NWE,WR,16,10,46,24,432,18.0,3,14,32.6,65,1.5,27.0,52.2,9.4,1,,TateBr00
170,Ladell Betts,31,NOR,RB,8,1,31,23,141,6.1,0,6,32.3,25,2.9,17.6,74.2,4.5,1,,BettLa00
171,Mark Clayton,28,STL,WR,5,5,42,23,306,13.3,2,15,47.6,39,4.6,61.2,54.8,7.3,0,,ClayMa01
172,Josh Cribbs,27,CLE,WR,15,5,39,23,292,12.7,1,11,41.0,65,1.5,19.5,59.0,7.5,7,,CribJo01
173,Rashard Mendenhall,23,PIT,RB,16,16,34,23,167,7.3,0,6,47.1,24,1.4,10.4,67.6,4.9,2,,MendRa00
174,Legedu Naanee,27,SDG,WR,10,9,46,23,371,16.1,1,20,47.8,59,2.3,37.1,50.0,8.1,1,,NaanLe00
175,Chris Chambers,32,KAN,WR,13,7,43,22,213,9.7,1,13,41.9,26,1.7,16.4,51.2,5.0,0,,ChamCh00
176,Harry Douglas,26,ATL,WR,16,4,53,22,294,13.4,1,15,35.8,46,1.4,18.4,41.5,5.5,0,,DougHa00
177,Jacob Hester,25,SDG,RB,15,7,26,22,145,6.6,1,9,57.7,21,1.5,9.7,84.6,5.6,0,,HestJa00
178,Ryan Mathews,23,SDG,RB,12,9,26,22,145,6.6,0,7,50.0,17,1.8,12.1,84.6,5.6,5,,MathRy00
179,Antwaan Randle El,31,PIT,WR,16,0,39,22,253,11.5,0,15,43.6,34,1.4,15.8,56.4,6.5,2,,RandAn00
180,Demaryius Thomas,23,DEN,WR,10,2,39,22,283,12.9,2,15,43.6,31,2.2,28.3,56.4,7.3,3,,ThomDe03
181,Marshawn Lynch,24,2TM,RB,16,14,26,22,145,6.6,0,5,65.4,22,1.4,9.1,84.6,5.6,4,,LyncMa00
181,Marshawn Lynch,24,BUF,RB,4,3,1,1,7,7.0,0,0,100.0,7,0.3,1.8,100.0,7.0,1,,LyncMa00
181,Marshawn Lynch,24,SEA,RB,12,11,25,21,138,6.6,0,5,64.0,22,1.8,11.5,84.0,5.5,3,,LyncMa00
182,Craig Davis,25,SDG,WR,7,1,39,21,259,12.3,1,14,41.0,49,3.0,37.0,53.8,6.6,0,,DaviCr00
183,Fred Davis,24,WAS,TE,16,9,30,21,316,15.0,3,11,60.0,71,1.3,19.8,70.0,10.5,0,,DaviFr01
184,Jermichael Finley,23,GNB,TE,5,5,26,21,301,14.3,1,12,69.2,34,4.2,60.2,80.8,11.6,0,,FinlJe00
185,Toby Gerhart,23,MIN,RB,15,1,29,21,167,8.0,0,4,41.4,23,1.4,11.1,72.4,5.8,3,,GerhTo00
186,Tim Hightower,24,ARI,RB,16,13,42,21,136,6.5,0,7,21.4,20,1.3,8.5,50.0,3.2,5,,HighTi00
187,Le'Ron McClain,26,BAL,FB,15,13,26,21,134,6.4,0,6,50.0,19,1.4,8.9,80.8,5.2,0,,McClLe00
188,Dexter McCluster,21,KAN,WR,11,7,39,21,209,10.0,1,11,41.0,31,1.9,19.0,53.8,5.4,2,,McClDe00
189,Andrew Quarless,22,GNB,TE,13,3,33,21,238,11.3,1,13,54.5,23,1.6,18.3,63.6,7.2,1,,QuarAn00
190,Golden Tate,22,SEA,WR,11,0,39,21,227,10.8,0,8,43.6,52,1.9,20.6,53.8,5.8,1,,TateGo00
