Rk,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards,-9999
100,Leslie Shepherd,31,MIA,WR,13,11,59,35,446,12.7,4,16,45.8,46,2.7,34.3,59.3,7.6,0,,ShepLe00
101,Tim Biakabutuka,26,CAR,RB,12,11,58,34,341,10.0,2,15,46.6,25,2.8,28.4,58.6,5.9,4,,BiakTi00
102,Germane Crowell,24,DET,WR,9,7,73,34,430,12.6,3,16,35.6,50,3.8,47.8,46.6,5.9,0,,CrowGe00
103,Bubba Franks,22,GNB,TE,16,13,55,34,363,10.7,1,16,52.7,27,2.1,22.7,61.8,6.6,1,,FranBu00
104,Stephen Davis,26,WAS,RB,15,15,49,33,313,9.5,0,12,49.0,39,2.2,20.9,67.3,6.4,4,PB,DaviSt00
105,Kevin Lockett,26,KAN,WR,16,2,56,33,422,12.8,2,25,48.2,34,2.1,26.4,58.9,7.5,3,,LockKe00
106,Chris Sanders,28,TEN,WR,16,14,61,33,536,16.2,0,24,49.2,54,2.1,33.5,54.1,8.8,1,,SandCh00
107,Shawn Bryson,24,BUF,RB,16,7,46,32,271,8.5,2,10,37.0,32,2.0,16.9,69.6,5.9,1,,BrysSh00
108,Priest Holmes,27,BAL,RB,16,2,46,32,221,6.9,0,11,39.1,27,2.0,13.8,69.6,4.8,2,,HolmPr00
109,Thomas Jones,22,ARI,RB,14,4,46,32,208,6.5,0,9,41.3,20,2.3,14.9,69.6,4.5,4,,JoneTh00
110,David Sloan,28,DET,TE,15,10,60,32,379,11.8,2,19,41.7,59,2.1,25.3,53.3,6.3,0,,SloaDa00
111,James Stewart,29,DET,RB,16,16,48,32,287,9.0,1,15,37.5,32,2.0,17.9,66.7,6.0,4,,StewJa00
112,Chris Warren,32,2TM,RB,14,1,43,32,303,9.5,1,12,46.5,76,2.3,21.6,74.4,7.0,3,,WarrCh00
112,Chris Warren,32,DAL,RB,13,0,42,31,302,9.7,1,12,47.6,76,2.4,23.2,73.8,7.2,1,,WarrCh00
112,Chris Warren,32,PHI,RB,1,1,1,1,1,1.0,0,0,0.0,1,1.0,1.0,100.0,1.0,2,,WarrCh00
113,Fred Beasley,26,SFO,FB,15,15,51,31,233,7.5,3,11,35.3,34,2.1,15.5,60.8,4.6,0,,BeasFr00
114,Reggie Kelly,23,ATL,TE,16,16,50,31,340,11.0,2,14,46.0,37,1.9,21.3,62.0,6.8,1,,KellRe00
115,Cecil Martin,25,PHI,FB,16,9,39,31,219,7.1,0,13,51.3,26,1.9,13.7,79.5,5.6,1,,MartCe00
116,Ricky Proehl,32,STL,WR,12,4,39,31,441,14.2,4,26,76.9,29,2.6,36.8,79.5,11.3,0,,ProeRi00
117,Jay Riemersma,27,BUF,TE,12,12,60,31,372,12.0,5,19,46.7,35,2.6,31.0,51.7,6.2,1,,RiemJa00
118,Lamar Smith,30,MIA,RB,15,15,38,31,201,6.5,2,8,47.4,28,2.1,13.4,81.6,5.3,3,AP CPoY-5,SmitLa00
119,Wesley Walls,34,CAR,TE,8,8,49,31,422,13.6,2,21,59.2,54,3.9,52.8,63.3,8.6,0,,WallWe00
120,Chad Morton,23,NOR,RB,16,3,37,30,213,7.1,0,12,51.4,35,1.9,13.3,81.1,5.8,2,,MortCh00
121,Marcus Pollard,28,IND,TE,16,14,42,30,439,14.6,3,18,59.5,50,1.9,27.4,71.4,10.5,0,,PollMa00
122,Aaron Shea,24,CLE,TE,15,8,51,30,302,10.1,2,10,35.3,37,2.0,20.1,58.8,5.9,1,,SheaAa00
123,J.J. Stokes,28,SFO,WR,16,3,53,30,524,17.5,3,26,52.8,53,1.9,32.8,56.6,9.9,0,,StokJ.00
124,Rickey Dudley,28,OAK,TE,16,16,49,29,350,12.1,4,18,55.1,30,1.8,21.9,59.2,7.1,1,,DudlRi00
125,Derrick Mayes,26,SEA,WR,13,8,47,29,264,9.1,1,16,44.7,40,2.2,20.3,61.7,5.6,0,,MayeDe00
126,Dave Moore,31,TAM,TE,16,16,54,29,288,9.9,3,19,48.1,28,1.8,18.0,53.7,5.3,0,,MoorDa00
127,Christian Fauria,29,SEA,TE,15,10,39,28,237,8.5,2,13,56.4,16,1.9,15.8,71.8,6.1,1,,FaurCh00
128,Itula Mili,27,SEA,TE,16,6,47,28,288,10.3,3,18,48.9,34,1.8,18.0,59.6,6.1,1,,MiliIt00
129,Travis Taylor,22,BAL,WR,9,8,54,28,276,9.9,3,17,44.4,40,3.1,30.7,51.9,5.1,1,,TaylTr01
130,Desmond Clark,23,DEN,TE,16,2,38,27,339,12.6,3,18,57.9,44,1.7,21.2,71.1,8.9,0,,ClarDe00
131,Terry Hardy,24,ARI,TE,16,15,45,27,160,5.9,1,10,42.2,13,1.7,10.0,60.0,3.6,2,,HardTe00
132,Randy Jordan,30,OAK,RB,16,0,32,27,299,11.1,1,15,59.4,55,1.7,18.7,84.4,9.3,1,,JordRa00
133,Jamal Lewis,21,BAL,RB,16,13,36,27,296,11.0,0,9,55.6,45,1.7,18.5,75.0,8.2,6,AP ORoY-2,LewiJa00
134,Macey Brooks,25,CHI,WR,16,3,50,26,216,8.3,0,8,38.0,27,1.6,13.5,52.0,4.3,0,,BrooMa00
135,Tim Dwight,25,ATL,WR,14,1,53,26,406,15.6,3,20,43.4,52,1.9,29.0,49.1,7.7,3,,DwigTi00
136,Tony Martin,35,MIA,WR,10,5,63,26,393,15.1,0,19,39.7,44,2.6,39.3,41.3,6.2,0,,MartTo00
137,Tony McGee,29,CIN,TE,14,14,49,26,309,11.9,1,13,44.9,39,1.9,22.1,53.1,6.3,0,,McGeTo00
138,Jon Ritchie,26,OAK,FB,13,12,33,26,173,6.7,0,9,42.4,17,2.0,13.3,78.8,5.2,0,,RitcJo00
139,Rocket Ismail,31,DAL,WR,9,9,43,25,350,14.0,1,18,53.5,44,2.8,38.9,58.1,8.1,1,,IsmaRa00
140,Wane McGarity,24,DAL,WR,14,0,49,25,250,10.0,0,12,40.8,25,1.8,17.9,51.0,5.1,2,,McGaWa00
141,Pete Mitchell,29,NYG,TE,14,5,37,25,245,9.8,1,17,59.5,22,1.8,17.5,67.6,6.6,1,,MitcPe00
142,Stanley Pritchett,27,PHI,FB,16,2,30,25,193,7.7,0,15,56.7,17,1.6,12.1,83.3,6.4,1,,PritSt00
143,Duce Staley,25,PHI,RB,5,5,33,25,201,8.0,0,12,54.5,26,5.0,40.2,75.8,6.1,3,,StalDu00
144,Darnell Autry,24,PHI,RB,11,7,37,24,275,11.5,1,12,59.5,37,2.2,25.0,64.9,7.4,2,,AutrDa00
145,Joe Jurevicius,26,NYG,WR,14,3,49,24,272,11.3,1,17,46.9,43,1.7,19.4,49.0,5.6,1,,JureJo00
146,Craig Yeast,24,CIN,WR,15,7,51,24,301,12.5,0,18,41.2,27,1.6,20.1,47.1,5.9,3,,YeasCr00
147,Mike Anderson,27,DEN,RB,16,12,32,23,169,7.3,0,8,43.8,18,1.4,10.6,71.9,5.3,4,AP ORoY-1,AndeMi00
148,Obafemi Ayanbadejo,25,BAL,RB,8,4,29,23,168,7.3,1,9,48.3,26,2.9,21.0,79.3,5.8,0,,AyanOb00
149,Kaseem Sinceno,24,CHI,TE,11,11,41,23,206,9.0,0,12,48.8,28,2.1,18.7,56.1,5.0,0,,SincKa00
150,Mack Strong,29,SEA,FB,16,13,30,23,141,6.1,1,7,40.0,24,1.4,8.8,76.7,4.7,0,,StroMa00
151,Robert Thomas,26,DAL,FB,16,15,31,23,117,5.1,2,4,45.2,14,1.4,7.3,74.2,3.8,2,,ThomRo02
152,Plaxico Burress,23,PIT,WR,12,9,65,22,273,12.4,0,13,30.8,39,1.8,22.8,33.8,4.2,1,,BurrPl00
153,Isaac Byrd,26,CAR,WR,15,4,44,22,241,11.0,2,14,45.5,34,1.5,16.1,50.0,5.5,0,,ByrdIs00
154,Byron Chamberlain,29,DEN,TE,15,0,32,22,283,12.9,1,12,62.5,38,1.5,18.9,68.8,8.8,0,,ChamBy00
155,Laveranues Coles,23,NYJ,WR,13,3,42,22,370,16.8,1,16,45.2,63,1.7,28.5,52.4,8.8,0,,ColeLa00
156,Reggie Jones,29,SDG,WR,11,2,38,22,253,11.5,0,14,47.4,34,2.0,23.0,57.9,6.7,1,,JoneRe00
157,Johnny McWilliams,28,MIN,TE,15,7,29,22,180,8.2,3,8,48.3,26,1.5,12.0,75.9,6.2,0,,McWiJo00
158,Donald Driver,25,GNB,WR,16,2,49,21,322,15.3,1,16,38.8,49,1.3,20.1,42.9,6.6,0,,DrivDo00
159,Andrew Glover,33,NOR,TE,16,14,40,21,281,13.4,4,12,40.0,39,1.3,17.6,52.5,7.0,0,,GlovAn00
160,Keith Poole,26,NOR,WR,15,4,37,21,293,14.0,1,12,43.2,49,1.4,19.5,56.8,7.9,1,,PoolKe00
161,Eric Bjornson,29,NWE,TE,8,6,33,20,152,7.6,2,11,45.5,19,2.5,19.0,60.6,4.6,0,,BjorEr00
162,James Jett,30,OAK,WR,16,13,39,20,356,17.8,2,16,48.7,84,1.3,22.3,51.3,9.1,0,,JettJa00
163,J.R. Redmond,23,NWE,RB,12,5,29,20,126,6.3,2,5,27.6,20,1.7,10.5,69.0,4.3,2,,RedmJ.00
164,Tyrone Wheatley,28,OAK,RB,14,13,34,20,156,7.8,1,7,38.2,17,1.4,11.1,58.8,4.6,4,,WheaTy00
165,Brandon Bennett,27,CIN,RB,16,0,29,19,168,8.8,0,5,27.6,25,1.2,10.5,65.5,5.8,2,,BennBr00
166,Tyrone Davis,28,GNB,TE,14,9,40,19,177,9.3,2,10,37.5,41,1.4,12.6,47.5,4.4,2,,DaviTy00
167,Danny Farmer,23,CIN,WR,13,2,33,19,268,14.1,0,13,48.5,38,1.5,20.6,57.6,8.1,1,,FarmDa00
168,Courtney Hawkins,31,PIT,WR,13,5,43,19,238,12.5,1,10,32.6,33,1.5,18.3,44.2,5.5,0,,HawkCo00
169,Erron Kinney,23,TEN,TE,16,9,35,19,197,10.4,1,10,42.9,19,1.2,12.3,54.3,5.6,1,,KinnEr00
170,Jermaine Lewis,26,BAL,WR,15,1,35,19,161,8.5,1,11,42.9,26,1.3,10.7,54.3,4.6,0,,LewiJe00
171,Kris Mangum,27,CAR,TE,15,7,31,19,215,11.3,1,13,54.8,31,1.3,14.3,61.3,6.9,0,,MangKr00
172,Tai Streets,23,SFO,WR,15,1,41,19,287,15.1,0,10,41.5,39,1.3,19.1,46.3,7.0,1,,StreTa00
173,Corey Dillon,26,CIN,RB,16,16,26,18,158,8.8,0,5,42.3,31,1.1,9.9,69.2,6.1,4,PB,DillCo00
174,Troy Edwards,23,PIT,WR,14,1,44,18,215,11.9,0,11,31.8,27,1.3,15.4,40.9,4.9,1,,EdwaTr00
175,E.G. Green,25,IND,WR,7,0,26,18,201,11.2,1,12,57.7,34,2.6,28.7,69.2,7.7,0,,GreeE.00
176,Fred McCrary,28,SDG,FB,15,12,26,18,141,7.8,2,9,46.2,19,1.2,9.4,69.2,5.4,1,,McCrFr00
177,Chris Walsh,32,MIN,WR,16,0,22,18,191,10.6,0,13,68.2,21,1.1,11.9,81.8,8.7,0,,WalsCh00
178,Jermaine Wiggins,25,2TM,TE,15,2,28,18,207,11.5,2,12,57.1,59,1.2,13.8,64.3,7.4,1,,WiggJe00
178,Jermaine Wiggins,25,NYJ,TE,11,0,4,2,4,2.0,1,1,25.0,3,0.2,0.4,50.0,1.0,0,,WiggJe00
178,Jermaine Wiggins,25,NWE,TE,4,2,24,16,203,12.7,1,11,62.5,59,4.0,50.8,66.7,8.5,1,,WiggJe00
179,Mark Bruener,28,PIT,TE,16,16,34,17,192,11.3,3,11,41.2,30,1.1,12.0,50.0,5.6,0,,BrueMa00
180,Mac Cody,28,ARI,WR,15,1,27,17,212,12.5,0,12,55.6,24,1.1,14.1,63.0,7.9,4,,CodyMa00
181,John Davis,27,MIN,TE,15,9,29,17,202,11.9,1,10,48.3,37,1.1,13.5,58.6,7.0,0,,DaviJo00
182,William Floyd,28,CAR,FB,10,8,27,17,114,6.7,1,8,40.7,15,1.7,11.4,63.0,4.2,0,,FloyWi00
183,Larry Foster,24,DET,WR,10,0,27,17,175,10.3,1,5,25.9,40,1.7,17.5,63.0,6.5,2,,FostLa00
184,MarTay Jenkins,25,ARI,WR,16,2,40,17,219,12.9,0,11,35.0,34,1.1,13.7,42.5,5.5,3,,JenkMa00
185,Anthony Becht,23,NYJ,TE,14,10,30,16,144,9.0,2,9,50.0,30,1.1,10.3,53.3,4.8,1,,BechAn00
186,Marc Edwards,26,CLE,FB,16,8,22,16,128,8.0,2,5,59.1,21,1.0,8.0,72.7,5.8,2,,EdwaMa00
187,Bobby Engram,27,CHI,WR,3,3,23,16,109,6.8,0,6,39.1,25,5.3,36.3,69.6,4.7,1,,EngrBo00
188,Jermaine Fazande,25,SDG,RB,13,7,18,16,104,6.5,0,2,50.0,17,1.2,8.0,88.9,5.8,1,,FazaJe00
189,Howard Griffith,33,DEN,FB,14,14,31,16,101,6.3,2,7,41.9,16,1.1,7.2,51.6,3.3,0,,GrifHo00
190,Matthew Hatchette,26,MIN,WR,14,4,33,16,190,11.9,2,9,30.3,39,1.1,13.6,48.5,5.8,0,,HatcMa00
191,Dorsey Levens,30,GNB,RB,5,5,21,16,146,9.1,0,9,52.4,37,3.2,29.2,76.2,7.0,0,,LeveDo00
192,Adrian Murrell,30,WAS,RB,15,0,22,16,93,5.8,0,1,27.3,12,1.1,6.2,72.7,4.2,1,,MurrAd00
193,Jake Reed,33,NOR,WR,7,6,31,16,206,12.9,0,12,51.6,22,2.3,29.4,51.6,6.6,0,,ReedJa00
